Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
64,2020-08-31 13:59:56.460612,,264.6,29.3,8.1,null,undercurrent
65,2020-08-31 13:59:56.460612,,244.1,26.4,7.6,null,undercurrent
66,2020-08-31 13:59:56.460612,,249.0,26.2,7.6,null,undercurrent
67,2020-08-31 13:59:56.460612,,252.4,27.0,7.8,null,undercurrent
68,2020-08-31 13:59:56.460612,,257.7,27.4,7.9,null,undercurrent
69,2020-08-31 13:59:56.460612,,250.7,27.5,7.5,null,undercurrent
70,2020-08-31 13:59:56.460612,,247.4,27.1,7.6,null,undercurrent
71,2020-08-31 13:59:56.460612,,267.6,29.0,8.3,null,undercurrent
72,2020-08-31 13:59:56.460612,,257.2,28.4,7.9,null,undercurrent
73,2020-08-31 13:59:56.460612,,256.5,28.9,7.9,null,undercurrent
74,2020-08-31 13:59:56.460612,,247.9,26.9,7.5,null,undercurrent
75,2020-08-31 13:59:56.460612,,260.3,29.4,8.0,null,undercurrent
76,2020-08-31 13:59:56.460612,,250.2,28.0,7.8,null,undercurrent
77,2020-08-31 13:59:56.460612,,253.3,29.5,7.9,null,undercurrent
78,2020-08-31 13:59:56.460612,,257.1,28.1,7.9,null,undercurrent
79,2020-08-31 13:59:56.460612,,243.6,27.7,7.6,null,undercurrent
80,2020-08-31 13:59:56.460612,,242.1,27.4,7.5,null,undercurrent
81,2020-08-31 13:59:56.460612,,257.3,29.0,8.0,null,undercurrent
82,2020-08-31 13:59:56.460612,,262.5,30.3,8.2,null,undercurrent
83,2020-08-31 13:59:56.460612,,263.3,30.1,8.2,null,undercurrent
84,2020-08-31 13:59:56.460612,,249.5,28.4,7.8,null,undercurrent
85,2020-08-31 13:59:56.460612,,243.3,27.6,7.4,null,undercurrent
86,2020-08-31 13:59:56.460612,,244.5,28.4,7.5,null,undercurrent
87,2020-08-31 13:59:56.460612,,255.2,28.8,7.9,null,undercurrent
88,2020-08-31 13:59:56.460612,,250.3,27.4,7.5,null,undercurrent
89,2020-08-31 13:59:56.460612,,251.1,27.8,7.6,null,undercurrent
90,2020-08-31 13:59:56.460612,,246.1,27.0,7.6,null,undercurrent
91,2020-08-31 13:59:56.460612,,254.6,28.2,7.9,null,undercurrent
92,2020-08-31 13:59:56.460612,,242.1,26.1,7.4,null,undercurrent
93,2020-08-31 13:59:56.460612,,246.3,29.2,7.6,null,undercurrent
94,2020-08-31 13:59:56.460612,,246.9,28.0,7.7,null,undercurrent
95,2020-08-31 13:59:56.460612,,261.0,30.5,8.1,null,undercurrent
96,2020-08-31 13:59:56.460612,,259.4,27.8,7.9,null,undercurrent
97,2020-08-31 13:59:56.460612,,256.5,28.7,8.0,null,undercurrent
98,2020-08-31 13:59:56.460612,,246.7,29.2,7.5,null,undercurrent
99,2020-08-31 13:59:56.460612,,268.2,30.2,8.4,null,undercurrent
100,2020-08-31 13:59:56.460612,,252.7,28.6,7.9,null,undercurrent
101,2020-08-31 13:59:56.460612,,248.0,28.0,7.7,null,undercurrent
102,2020-08-31 13:59:56.460612,,267.6,31.4,8.3,null,undercurrent
103,2020-08-31 13:59:56.460612,,256.2,28.8,8.0,null,undercurrent
104,2020-08-31 13:59:56.460612,,243.2,27.7,7.4,null,undercurrent
105,2020-08-31 13:59:56.460612,,250.6,29.2,7.7,null,undercurrent
106,2020-08-31 13:59:56.460612,,257.0,28.5,7.9,null,undercurrent
107,2020-08-31 13:59:56.460612,,238.3,27.7,7.4,null,undercurrent
108,2020-08-31 13:59:56.460612,,250.6,29.6,7.7,null,undercurrent
109,2020-08-31 13:59:56.460612,,250.0,28.1,7.8,null,undercurrent
110,2020-08-31 13:59:56.460612,,252.6,29.5,7.8,null,undercurrent
111,2020-08-31 13:59:56.460612,,245.7,27.8,7.7,null,undercurrent
112,2020-08-31 13:59:56.460612,,255.6,29.1,7.9,null,undercurrent
113,2020-08-31 13:59:56.460612,,235.9,26.9,7.4,null,undercurrent
114,2020-08-31 13:59:56.460612,,245.8,27.6,7.6,null,undercurrent
115,2020-08-31 13:59:56.460612,,258.6,30.7,8.0,null,undercurrent
116,2020-08-31 13:59:56.460612,,256.3,29.3,7.9,null,undercurrent
117,2020-08-31 13:59:56.460612,,250.9,30.4,7.8,null,undercurrent
118,2020-08-31 13:59:56.460612,,258.4,29.3,8.0,null,undercurrent
119,2020-08-31 13:59:56.460612,,265.0,29.9,8.2,null,undercurrent
120,2020-08-31 13:59:56.460612,,255.5,28.4,7.8,null,undercurrent
121,2020-08-31 13:59:56.460612,,254.9,28.3,7.8,null,undercurrent
122,2020-08-31 13:59:56.460612,,243.8,28.2,7.4,null,undercurrent
123,2020-08-31 13:59:56.460612,,268.0,29.4,8.3,null,undercurrent
124,2020-08-31 13:59:56.460612,,279.2,32.3,8.7,null,undercurrent
125,2020-08-31 13:59:56.460612,,259.6,28.1,7.9,null,undercurrent
126,2020-08-31 13:59:56.460612,,255.9,27.7,7.9,null,undercurrent
127,2020-08-31 13:59:56.460612,,259.1,28.2,8.0,null,undercurrent
128,2020-08-31 13:59:56.460612,,267.9,30.4,8.3,null,undercurrent
129,2020-08-31 13:59:56.460612,,266.9,29.5,8.2,null,undercurrent
130,2020-08-31 13:59:56.460612,,258.5,28.5,7.9,null,undercurrent
131,2020-08-31 13:59:56.460612,,249.6,26.9,7.6,null,undercurrent
132,2020-08-31 13:59:56.460612,,249.8,28.5,7.7,null,undercurrent
133,2020-08-31 13:59:56.460612,,256.5,29.2,7.9,null,undercurrent
134,2020-08-31 13:59:56.460612,,252.3,28.9,7.8,null,undercurrent
135,2020-08-31 13:59:56.460612,,262.0,28.8,8.0,null,undercurrent
136,2020-08-31 13:59:56.460612,,257.7,27.3,7.9,null,undercurrent
137,2020-08-31 13:59:56.460612,,248.8,28.1,7.7,null,undercurrent
138,2020-08-31 13:59:56.460612,,251.5,26.6,7.8,null,undercurrent
139,2020-08-31 13:59:56.460612,,261.5,28.8,7.9,null,undercurrent
140,2020-08-31 13:59:56.460612,,249.3,29.5,7.8,null,undercurrent
141,2020-08-31 13:59:56.460612,,246.2,27.1,7.6,null,undercurrent
142,2020-08-31 13:59:56.460612,,250.0,26.9,7.8,null,undercurrent
143,2020-08-31 13:59:56.460612,,261.4,30.0,8.1,null,undercurrent
144,2020-08-31 13:59:56.460612,,263.0,29.1,8.1,null,undercurrent
145,2020-08-31 13:59:56.460612,,253.9,29.7,8.0,null,undercurrent
146,2020-08-31 13:59:56.460612,,252.1,27.6,7.8,null,undercurrent
147,2020-08-31 13:59:56.460612,,254.1,29.5,7.9,null,undercurrent
148,2020-08-31 13:59:56.460612,,252.2,29.9,7.8,null,undercurrent
149,2020-08-31 13:59:56.460612,,255.8,27.3,8.0,null,undercurrent
150,2020-08-31 13:59:56.460612,,250.7,29.3,7.9,null,undercurrent
151,2020-08-31 13:59:56.460612,,241.2,26.6,7.4,null,undercurrent
152,2020-08-31 13:59:56.460612,,254.3,30.2,7.9,null,undercurrent
153,2020-08-31 13:59:56.460612,,240.1,26.2,7.5,null,undercurrent
154,2020-08-31 13:59:56.460612,,254.7,29.2,7.8,null,undercurrent
155,2020-08-31 13:59:56.460612,,270.7,29.8,8.3,null,undercurrent
156,2020-08-31 13:59:56.460612,,252.6,29.4,7.9,null,undercurrent
157,2020-08-31 13:59:56.460612,,262.2,29.7,8.1,null,undercurrent
158,2020-08-31 13:59:56.460612,,250.4,28.7,7.6,null,undercurrent
159,2020-08-31 13:59:56.460612,,239.6,27.9,7.4,null,undercurrent
160,2020-08-31 13:59:56.460612,,241.5,26.3,7.5,null,undercurrent
161,2020-08-31 13:59:56.460612,,254.9,30.6,8.0,null,undercurrent
162,2020-08-31 13:59:56.460612,,254.7,27.4,7.8,null,undercurrent
163,2020-08-31 13:59:56.460612,,256.2,29.0,7.9,null,undercurrent
164,2020-08-31 13:59:56.460612,,250.7,26.3,7.7,null,undercurrent
165,2020-08-31 13:59:56.460612,,255.3,27.4,7.8,null,undercurrent
166,2020-08-31 13:59:56.460612,,251.3,26.1,7.8,null,undercurrent
167,2020-08-31 13:59:56.460612,,257.9,29.6,8.0,null,undercurrent
168,2020-08-31 13:59:56.460612,,257.3,27.7,7.9,null,undercurrent
169,2020-08-31 13:59:56.460612,,250.3,26.0,7.7,null,undercurrent
170,2020-08-31 13:59:56.460612,,244.7,28.3,7.6,null,undercurrent
171,2020-08-31 13:59:56.460612,,243.3,27.0,7.5,null,undercurrent
172,2020-08-31 13:59:56.460612,,255.2,28.5,7.9,null,undercurrent
173,2020-08-31 13:59:56.460612,,244.7,27.4,7.6,null,undercurrent
174,2020-08-31 13:59:56.460612,,247.8,26.9,7.7,null,undercurrent
175,2020-08-31 13:59:56.460612,,262.1,30.1,8.2,null,undercurrent
176,2020-08-31 13:59:56.460612,,227.8,24.4,7.1,null,undercurrent
177,2020-08-31 13:59:56.460612,,253.8,29.7,7.8,null,undercurrent
178,2020-08-31 13:59:56.460612,,256.1,28.5,7.9,null,undercurrent
179,2020-08-31 13:59:56.460612,,251.0,26.5,7.8,null,undercurrent
180,2020-08-31 13:59:56.460612,,239.5,25.4,7.4,null,undercurrent
181,2020-08-31 13:59:56.460612,,252.8,29.3,7.9,null,undercurrent
182,2020-08-31 13:59:56.460612,,253.7,28.7,7.7,null,undercurrent
183,2020-08-31 13:59:56.460612,,242.0,28.6,7.5,null,undercurrent
184,2020-08-31 13:59:56.460612,,262.3,28.5,8.0,null,undercurrent
185,2020-08-31 13:59:56.460612,,263.4,28.5,8.1,null,undercurrent
186,2020-08-31 13:59:56.460612,,253.4,28.9,7.9,null,undercurrent
187,2020-08-31 13:59:56.460612,,229.2,26.8,7.1,null,undercurrent
188,2020-08-31 13:59:56.460612,,245.5,26.9,7.7,null,undercurrent
189,2020-08-31 13:59:56.460612,,252.9,27.8,7.8,null,undercurrent
190,2020-08-31 13:59:56.460612,,252.1,29.3,7.8,null,undercurrent
191,2020-08-31 13:59:56.460612,,258.4,28.2,8.0,null,undercurrent
192,2020-08-31 13:59:56.460612,,257.5,28.8,7.9,null,undercurrent
193,2020-08-31 13:59:56.460612,,247.8,28.1,7.5,null,undercurrent
194,2020-08-31 13:59:56.460612,,260.6,28.7,8.1,null,undercurrent
195,2020-08-31 13:59:56.460612,,264.0,29.4,8.2,null,undercurrent
196,2020-08-31 13:59:56.460612,,243.8,28.9,7.5,null,undercurrent
197,2020-08-31 13:59:56.460612,,257.0,29.1,7.9,null,undercurrent
198,2020-08-31 13:59:56.460612,,251.3,28.7,7.8,null,undercurrent
199,2020-08-31 13:59:56.460612,,245.6,26.1,7.8,null,undercurrent
200,2020-08-31 13:59:56.460612,,246.3,28.9,7.7,null,undercurrent
201,2020-08-31 13:59:56.460612,,264.4,30.4,8.1,null,undercurrent
202,2020-08-31 13:59:56.460612,,245.4,27.8,7.6,null,undercurrent
203,2020-08-31 13:59:56.460612,,268.4,29.8,8.1,null,undercurrent
204,2020-08-31 13:59:56.460612,,255.7,28.4,7.9,null,undercurrent
205,2020-08-31 13:59:56.460612,,250.8,28.0,7.8,null,undercurrent
206,2020-08-31 13:59:56.460612,,243.3,27.6,7.5,null,undercurrent
207,2020-08-31 13:59:56.460612,,250.0,28.8,7.7,null,undercurrent
208,2020-08-31 13:59:56.460612,,263.0,30.6,8.2,null,undercurrent
209,2020-08-31 13:59:56.460612,,232.5,25.0,7.1,null,undercurrent
210,2020-08-31 13:59:56.460612,,241.3,26.1,7.5,null,undercurrent
211,2020-08-31 13:59:56.460612,,263.1,28.5,8.1,null,undercurrent
212,2020-08-31 13:59:56.460612,,253.0,28.5,7.8,null,undercurrent
213,2020-08-31 13:59:56.460612,,251.6,27.8,7.7,null,undercurrent
214,2020-08-31 13:59:56.460612,,254.4,27.3,7.8,null,undercurrent
215,2020-08-31 13:59:56.460612,,253.2,27.3,7.8,null,undercurrent
216,2020-08-31 13:59:56.460612,,256.6,29.5,7.7,null,undercurrent
217,2020-08-31 13:59:56.460612,,255.2,27.8,7.8,null,undercurrent
218,2020-08-31 13:59:56.460612,,253.9,28.5,7.8,null,undercurrent
219,2020-08-31 13:59:56.460612,,257.1,28.2,7.9,null,undercurrent
220,2020-08-31 13:59:56.460612,,251.1,28.8,7.6,null,undercurrent
221,2020-08-31 13:59:56.460612,,246.1,26.6,7.6,null,undercurrent
222,2020-08-31 13:59:56.460612,,253.9,28.7,7.8,null,undercurrent
223,2020-08-31 13:59:56.460612,,265.9,29.0,8.1,null,undercurrent
224,2020-08-31 13:59:56.460612,,247.5,28.1,7.8,null,undercurrent
225,2020-08-31 13:59:56.460612,,248.2,28.1,7.7,null,undercurrent
226,2020-08-31 13:59:56.460612,,251.1,26.0,7.9,null,undercurrent
227,2020-08-31 13:59:56.460612,,252.3,26.9,7.7,null,undercurrent
228,2020-08-31 13:59:56.460612,,241.1,27.0,7.3,null,undercurrent
229,2020-08-31 13:59:56.460612,,242.7,27.4,7.4,null,undercurrent
230,2020-08-31 13:59:56.460612,,240.5,26.8,7.3,null,undercurrent
231,2020-08-31 13:59:56.460612,,253.3,28.6,7.8,null,undercurrent
232,2020-08-31 13:59:56.460612,,255.7,26.6,7.8,null,undercurrent
233,2020-08-31 13:59:56.460612,,260.0,27.4,7.9,null,undercurrent
234,2020-08-31 13:59:56.460612,,250.7,27.1,7.9,null,undercurrent
235,2020-08-31 13:59:56.460612,,243.9,27.9,7.4,null,undercurrent
236,2020-08-31 13:59:56.460612,,259.1,29.9,8.0,null,undercurrent
237,2020-08-31 13:59:56.460612,,245.1,26.0,7.6,null,undercurrent
238,2020-08-31 13:59:56.460612,,247.2,27.8,7.6,null,undercurrent
239,2020-08-31 13:59:56.460612,,258.2,28.4,7.9,null,undercurrent
240,2020-08-31 13:59:56.460612,,267.0,30.7,8.2,null,undercurrent
241,2020-08-31 13:59:56.460612,,257.0,27.2,7.9,null,undercurrent
242,2020-08-31 13:59:56.460612,,256.0,30.7,7.8,null,undercurrent
243,2020-08-31 13:59:56.460612,,247.2,27.4,7.6,null,undercurrent
244,2020-08-31 13:59:56.460612,,253.9,29.2,7.7,null,undercurrent
245,2020-08-31 13:59:56.460612,,244.9,28.0,7.6,null,undercurrent
246,2020-08-31 13:59:56.460612,,249.3,28.8,7.7,null,undercurrent
247,2020-08-31 13:59:56.460612,,238.6,28.8,7.3,null,undercurrent
248,2020-08-31 13:59:56.460612,,257.8,30.5,8.0,null,undercurrent
249,2020-08-31 13:59:56.460612,,237.5,27.1,7.4,null,undercurrent
250,2020-08-31 13:59:56.460612,,262.6,29.2,8.0,null,undercurrent
251,2020-08-31 13:59:56.460612,,253.5,28.8,7.7,null,undercurrent
252,2020-08-31 13:59:56.460612,,243.7,27.7,7.5,null,undercurrent
253,2020-08-31 13:59:56.460612,,242.2,25.6,7.5,null,undercurrent
254,2020-08-31 13:59:56.460612,,249.4,28.2,7.8,null,undercurrent
255,2020-08-31 13:59:56.460612,,247.6,26.6,7.7,null,undercurrent
256,2020-08-31 13:59:56.460612,,255.6,28.9,7.9,null,undercurrent
257,2020-08-31 13:59:56.460612,,255.7,29.8,8.0,null,undercurrent
258,2020-08-31 13:59:56.460612,,260.0,29.4,7.9,null,undercurrent
259,2020-08-31 13:59:56.460612,,248.7,28.7,7.6,null,undercurrent
260,2020-08-31 13:59:56.460612,,253.7,29.5,7.9,null,undercurrent
261,2020-08-31 13:59:56.460612,,243.1,26.0,7.5,null,undercurrent
262,2020-08-31 13:59:56.460612,,251.2,28.4,7.7,null,undercurrent
263,2020-08-31 13:59:56.460612,,254.7,28.2,7.9,null,undercurrent
264,2020-08-31 13:59:56.460612,,244.2,28.2,7.6,null,undercurrent
265,2020-08-31 13:59:56.460612,,239.5,27.6,7.3,null,undercurrent
266,2020-08-31 13:59:56.460612,,240.1,26.0,7.3,null,undercurrent
267,2020-08-31 13:59:56.460612,,244.2,28.9,7.5,null,undercurrent
268,2020-08-31 13:59:56.460612,,252.0,27.5,7.8,null,undercurrent
269,2020-08-31 13:59:56.460612,,272.6,30.9,8.4,null,undercurrent
270,2020-08-31 13:59:56.460612,,253.6,26.6,7.9,null,undercurrent
271,2020-08-31 13:59:56.460612,,249.8,27.3,7.8,null,undercurrent
272,2020-08-31 13:59:56.460612,,243.4,27.4,7.7,null,undercurrent
273,2020-08-31 13:59:56.460612,,252.2,28.9,7.7,null,undercurrent
274,2020-08-31 13:59:56.460612,,244.1,27.8,7.4,null,undercurrent
275,2020-08-31 13:59:56.460612,,257.3,28.0,7.9,null,undercurrent
276,2020-08-31 13:59:56.460612,,256.7,28.3,8.0,null,undercurrent
277,2020-08-31 13:59:56.460612,,258.2,28.1,8.0,null,undercurrent
278,2020-08-31 13:59:56.460612,,245.1,27.8,7.6,null,undercurrent
279,2020-08-31 13:59:56.460612,,253.7,27.6,7.8,null,undercurrent
280,2020-08-31 13:59:56.460612,,253.7,28.5,7.8,null,undercurrent
281,2020-08-31 13:59:56.460612,,245.4,27.0,7.7,null,undercurrent
282,2020-08-31 13:59:56.460612,,246.2,27.7,7.7,null,undercurrent
283,2020-08-31 13:59:56.460612,,245.0,26.6,7.5,null,undercurrent
284,2020-08-31 13:59:56.460612,,254.7,28.6,7.8,null,undercurrent
285,2020-08-31 13:59:56.460612,,257.5,27.8,7.9,null,undercurrent
286,2020-08-31 13:59:56.460612,,256.1,26.4,8.0,null,undercurrent
287,2020-08-31 13:59:56.460612,,254.6,29.3,7.9,null,undercurrent
288,2020-08-31 13:59:56.460612,,257.2,27.8,7.9,null,undercurrent
289,2020-08-31 13:59:56.460612,,240.9,26.3,7.4,null,undercurrent
290,2020-08-31 13:59:56.460612,,257.0,28.0,7.9,null,undercurrent
291,2020-08-31 13:59:56.460612,,261.7,28.8,8.1,null,undercurrent
292,2020-08-31 13:59:56.460612,,252.5,28.6,7.9,null,undercurrent
293,2020-08-31 13:59:56.460612,,254.0,29.5,7.8,null,undercurrent
294,2020-08-31 13:59:56.460612,,271.9,31.0,8.4,null,undercurrent
295,2020-08-31 13:59:56.460612,,252.9,27.9,7.8,null,undercurrent
296,2020-08-31 13:59:56.460612,,253.8,29.0,7.8,null,undercurrent
297,2020-08-31 13:59:56.460612,,250.6,27.7,7.7,null,undercurrent
298,2020-08-31 13:59:56.460612,,249.7,28.1,7.7,null,undercurrent
299,2020-08-31 13:59:56.460612,,249.3,27.3,7.6,null,undercurrent
300,2020-08-31 13:59:56.460612,,254.9,29.5,7.8,null,undercurrent
301,2020-08-31 13:59:56.460612,,242.5,27.8,7.5,null,undercurrent
302,2020-08-31 13:59:56.460612,,246.7,26.4,7.6,null,undercurrent
303,2020-08-31 13:59:56.460612,,245.9,27.6,7.6,null,undercurrent
304,2020-08-31 13:59:56.460612,,239.0,27.8,7.4,null,undercurrent
305,2020-08-31 13:59:56.460612,,248.9,28.2,7.5,null,undercurrent
306,2020-08-31 13:59:56.460612,,262.8,28.5,8.3,null,undercurrent
307,2020-08-31 13:59:56.460612,,239.3,24.4,7.3,null,undercurrent
308,2020-08-31 13:59:56.460612,,251.7,27.1,7.8,null,undercurrent
309,2020-08-31 13:59:56.460612,,247.7,27.0,7.5,null,undercurrent
310,2020-08-31 13:59:56.460612,,251.9,28.5,7.7,null,undercurrent
311,2020-08-31 13:59:56.460612,,252.6,28.1,7.7,null,undercurrent
312,2020-08-31 13:59:56.460612,,251.5,28.7,7.7,null,undercurrent
313,2020-08-31 13:59:56.460612,,255.9,27.4,7.9,null,undercurrent
314,2020-08-31 13:59:56.460612,,239.6,27.2,7.4,null,undercurrent
315,2020-08-31 13:59:56.460612,,253.4,28.4,7.9,null,undercurrent
316,2020-08-31 13:59:56.460612,,240.1,27.0,7.5,null,undercurrent
317,2020-08-31 13:59:56.460612,,248.7,28.7,7.7,null,undercurrent
318,2020-08-31 13:59:56.460612,,247.1,26.5,7.6,null,undercurrent
319,2020-08-31 13:59:56.460612,,239.6,27.7,7.5,null,undercurrent
320,2020-08-31 13:59:56.460612,,248.0,28.9,7.5,null,undercurrent
321,2020-08-31 13:59:56.460612,,250.8,28.7,7.8,null,undercurrent
322,2020-08-31 13:59:56.460612,,252.8,27.3,7.7,null,undercurrent
323,2020-08-31 13:59:56.460612,,251.9,28.3,7.7,null,undercurrent
324,2020-08-31 13:59:56.460612,,256.7,28.9,7.9,null,undercurrent
325,2020-08-31 13:59:56.460612,,261.3,28.6,8.0,null,undercurrent
326,2020-08-31 13:59:56.460612,,254.1,28.0,7.8,null,undercurrent
327,2020-08-31 13:59:56.460612,,242.0,26.1,7.5,null,undercurrent
328,2020-08-31 13:59:56.460612,,253.5,29.5,7.9,null,undercurrent
329,2020-08-31 13:59:56.460612,,247.8,28.0,7.5,null,undercurrent
330,2020-08-31 13:59:56.460612,,242.2,28.1,7.7,null,undercurrent
331,2020-08-31 13:59:56.460612,,250.2,28.1,7.8,null,undercurrent
332,2020-08-31 13:59:56.460612,,246.8,27.6,7.7,null,undercurrent
333,2020-08-31 13:59:56.460612,,268.1,30.8,8.2,null,undercurrent
334,2020-08-31 13:59:56.460612,,249.2,27.4,7.7,null,undercurrent
335,2020-08-31 13:59:56.460612,,254.8,28.4,7.8,null,undercurrent
336,2020-08-31 13:59:56.460612,,240.7,25.8,7.4,null,undercurrent
337,2020-08-31 13:59:56.460612,,241.4,27.2,7.5,null,undercurrent
338,2020-08-31 13:59:56.460612,,246.4,26.4,7.6,null,undercurrent
339,2020-08-31 13:59:56.460612,,252.4,26.8,7.8,null,undercurrent
340,2020-08-31 13:59:56.460612,,247.7,28.6,7.7,null,undercurrent
341,2020-08-31 13:59:56.460612,,258.0,27.8,8.1,null,undercurrent
342,2020-08-31 13:59:56.460612,,258.2,27.8,8.0,null,undercurrent
343,2020-08-31 13:59:56.460612,,256.6,27.0,7.9,null,undercurrent
344,2020-08-31 13:59:56.460612,,242.6,26.0,7.4,null,undercurrent
345,2020-08-31 13:59:56.460612,,249.1,26.5,7.6,null,undercurrent
346,2020-08-31 13:59:56.460612,,257.2,29.2,8.0,null,undercurrent
347,2020-08-31 13:59:56.460612,,256.5,29.6,8.0,null,undercurrent
348,2020-08-31 13:59:56.460612,,260.6,28.7,7.8,null,undercurrent
349,2020-08-31 13:59:56.460612,,265.0,27.1,8.3,null,undercurrent
350,2020-08-31 13:59:56.460612,,247.3,28.0,7.6,null,undercurrent
351,2020-08-31 13:59:56.460612,,251.5,28.0,7.7,null,undercurrent
