Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
117,2020-08-31 13:59:00.020065,,258.1,28.9,7.9,null,machanical
118,2020-08-31 13:59:00.020065,,254.9,28.6,7.8,null,machanical
119,2020-08-31 13:59:00.020065,,268.6,30.0,8.4,null,machanical
120,2020-08-31 13:59:00.020065,,262.3,29.0,8.0,null,machanical
121,2020-08-31 13:59:00.020065,,258.7,29.3,7.9,null,machanical
122,2020-08-31 13:59:00.020065,,241.6,26.9,7.4,null,machanical
123,2020-08-31 13:59:00.020065,,257.2,31.2,7.9,null,machanical
124,2020-08-31 13:59:00.020065,,241.7,27.4,7.6,null,machanical
125,2020-08-31 13:59:00.020065,,255.0,27.8,7.9,null,machanical
126,2020-08-31 13:59:00.020065,,242.4,26.7,7.5,null,machanical
127,2020-08-31 13:59:00.020065,,245.2,26.3,7.6,null,machanical
128,2020-08-31 13:59:00.020065,,248.2,26.6,7.7,null,machanical
129,2020-08-31 13:59:00.020065,,252.3,26.6,7.7,null,machanical
130,2020-08-31 13:59:00.020065,,235.7,27.1,7.4,null,machanical
131,2020-08-31 13:59:00.020065,,259.3,29.5,7.9,null,machanical
132,2020-08-31 13:59:00.020065,,248.7,26.1,7.8,null,machanical
133,2020-08-31 13:59:00.020065,,256.3,29.4,8.0,null,machanical
134,2020-08-31 13:59:00.020065,,242.3,27.0,7.5,null,machanical
135,2020-08-31 13:59:00.020065,,268.2,28.2,8.3,null,machanical
136,2020-08-31 13:59:00.020065,,263.5,29.6,8.0,null,machanical
137,2020-08-31 13:59:00.020065,,243.4,26.2,7.4,null,machanical
138,2020-08-31 13:59:00.020065,,238.5,26.6,7.3,null,machanical
139,2020-08-31 13:59:00.020065,,252.8,27.8,7.8,null,machanical
140,2020-08-31 13:59:00.020065,,253.1,27.4,7.7,null,machanical
141,2020-08-31 13:59:00.020065,,244.1,27.8,7.6,null,machanical
142,2020-08-31 13:59:00.020065,,253.8,25.5,7.8,null,machanical
143,2020-08-31 13:59:00.020065,,249.8,28.0,7.8,null,machanical
144,2020-08-31 13:59:00.020065,,247.5,30.1,7.6,null,machanical
145,2020-08-31 13:59:00.020065,,235.1,28.2,7.3,null,machanical
146,2020-08-31 13:59:00.020065,,249.3,29.5,7.6,null,machanical
147,2020-08-31 13:59:00.020065,,244.3,27.5,7.7,null,machanical
148,2020-08-31 13:59:00.020065,,260.7,29.2,8.0,null,machanical
149,2020-08-31 13:59:00.020065,,251.2,29.1,7.9,null,machanical
150,2020-08-31 13:59:00.020065,,251.3,30.0,7.7,null,machanical
151,2020-08-31 13:59:00.020065,,253.0,28.2,7.8,null,machanical
152,2020-08-31 13:59:00.020065,,254.0,27.5,7.8,null,machanical
153,2020-08-31 13:59:00.020065,,253.9,29.4,8.0,null,machanical
154,2020-08-31 13:59:00.020065,,253.5,29.3,8.0,null,machanical
155,2020-08-31 13:59:00.020065,,257.5,30.5,7.9,null,machanical
156,2020-08-31 13:59:00.020065,,251.0,27.6,7.8,null,machanical
157,2020-08-31 13:59:00.020065,,252.0,28.8,7.8,null,machanical
158,2020-08-31 13:59:00.020065,,240.9,25.3,7.5,null,machanical
159,2020-08-31 13:59:00.020065,,246.2,27.9,7.6,null,machanical
160,2020-08-31 13:59:00.020065,,243.4,27.2,7.5,null,machanical
161,2020-08-31 13:59:00.020065,,247.6,28.2,7.7,null,machanical
162,2020-08-31 13:59:00.020065,,253.1,29.6,7.7,null,machanical
163,2020-08-31 13:59:00.020065,,255.3,27.7,7.8,null,machanical
164,2020-08-31 13:59:00.020065,,243.4,28.6,7.7,null,machanical
165,2020-08-31 13:59:00.020065,,246.0,29.0,7.5,null,machanical
166,2020-08-31 13:59:00.020065,,248.8,28.2,7.6,null,machanical
167,2020-08-31 13:59:00.020065,,252.7,27.3,7.7,null,machanical
168,2020-08-31 13:59:00.020065,,248.0,28.4,7.6,null,machanical
169,2020-08-31 13:59:00.020065,,247.0,27.4,7.6,null,machanical
170,2020-08-31 13:59:00.020065,,246.5,27.9,7.7,null,machanical
171,2020-08-31 13:59:00.020065,,245.8,26.0,7.7,null,machanical
172,2020-08-31 13:59:00.020065,,254.2,26.3,8.0,null,machanical
173,2020-08-31 13:59:00.020065,,249.3,28.6,7.7,null,machanical
174,2020-08-31 13:59:00.020065,,265.9,29.2,8.2,null,machanical
175,2020-08-31 13:59:00.020065,,262.1,29.3,8.1,null,machanical
176,2020-08-31 13:59:00.020065,,247.1,28.3,7.6,null,machanical
177,2020-08-31 13:59:00.020065,,260.2,28.8,8.1,null,machanical
178,2020-08-31 13:59:00.020065,,231.8,26.7,7.1,null,machanical
179,2020-08-31 13:59:00.020065,,248.1,26.2,7.6,null,machanical
180,2020-08-31 13:59:00.020065,,240.1,26.5,7.4,null,machanical
181,2020-08-31 13:59:00.020065,,261.1,29.5,8.0,null,machanical
182,2020-08-31 13:59:00.020065,,240.8,27.0,7.4,null,machanical
183,2020-08-31 13:59:00.020065,,246.5,28.4,7.5,null,machanical
184,2020-08-31 13:59:00.020065,,244.5,27.5,7.4,null,machanical
185,2020-08-31 13:59:00.020065,,245.2,28.9,7.7,null,machanical
186,2020-08-31 13:59:00.020065,,256.7,30.1,7.9,null,machanical
187,2020-08-31 13:59:00.020065,,256.2,27.8,7.9,null,machanical
188,2020-08-31 13:59:00.020065,,246.0,27.7,7.6,null,machanical
189,2020-08-31 13:59:00.020065,,245.5,26.6,7.7,null,machanical
190,2020-08-31 13:59:00.020065,,259.1,28.6,7.9,null,machanical
191,2020-08-31 13:59:00.020065,,256.8,30.4,8.0,null,machanical
192,2020-08-31 13:59:00.020065,,256.7,29.0,7.9,null,machanical
193,2020-08-31 13:59:00.020065,,258.3,29.4,8.0,null,machanical
194,2020-08-31 13:59:00.020065,,242.4,27.3,7.4,null,machanical
195,2020-08-31 13:59:00.020065,,266.9,29.1,8.3,null,machanical
196,2020-08-31 13:59:00.020065,,250.5,28.6,7.7,null,machanical
197,2020-08-31 13:59:00.020065,,244.3,27.8,7.4,null,machanical
198,2020-08-31 13:59:00.020065,,265.3,28.2,8.2,null,machanical
199,2020-08-31 13:59:00.020065,,240.1,26.9,7.4,null,machanical
200,2020-08-31 13:59:00.020065,,244.0,26.8,7.5,null,machanical
201,2020-08-31 13:59:00.020065,,262.3,28.9,8.1,null,machanical
202,2020-08-31 13:59:00.020065,,253.4,28.7,7.7,null,machanical
203,2020-08-31 13:59:00.020065,,260.4,27.7,8.0,null,machanical
204,2020-08-31 13:59:00.020065,,255.9,29.2,7.9,null,machanical
205,2020-08-31 13:59:00.020065,,233.7,26.3,7.0,null,machanical
206,2020-08-31 13:59:00.020065,,253.9,28.8,7.7,null,machanical
207,2020-08-31 13:59:00.020065,,245.7,27.3,7.6,null,machanical
208,2020-08-31 13:59:00.020065,,258.0,28.5,7.9,null,machanical
209,2020-08-31 13:59:00.020065,,249.0,27.5,7.7,null,machanical
210,2020-08-31 13:59:00.020065,,253.5,26.9,7.7,null,machanical
211,2020-08-31 13:59:00.020065,,254.7,28.5,7.8,null,machanical
212,2020-08-31 13:59:00.020065,,262.0,30.5,8.1,null,machanical
213,2020-08-31 13:59:00.020065,,261.1,29.4,8.1,null,machanical
214,2020-08-31 13:59:00.020065,,254.7,28.7,7.8,null,machanical
215,2020-08-31 13:59:00.020065,,248.7,27.4,7.8,null,machanical
216,2020-08-31 13:59:00.020065,,257.9,29.4,7.9,null,machanical
217,2020-08-31 13:59:00.020065,,234.1,26.2,7.2,null,machanical
218,2020-08-31 13:59:00.020065,,254.4,28.1,7.9,null,machanical
219,2020-08-31 13:59:00.020065,,244.9,28.0,7.6,null,machanical
220,2020-08-31 13:59:00.020065,,262.0,30.0,8.1,null,machanical
221,2020-08-31 13:59:00.020065,,267.9,29.2,8.1,null,machanical
222,2020-08-31 13:59:00.020065,,247.8,27.3,7.6,null,machanical
223,2020-08-31 13:59:00.020065,,253.7,28.0,7.8,null,machanical
224,2020-08-31 13:59:00.020065,,259.2,30.0,7.9,null,machanical
225,2020-08-31 13:59:00.035686,,246.8,26.2,7.5,null,machanical
226,2020-08-31 13:59:00.035686,,248.0,27.7,7.6,null,machanical
227,2020-08-31 13:59:00.035686,,255.4,30.8,8.0,null,machanical
228,2020-08-31 13:59:00.035686,,252.1,27.5,7.8,null,machanical
229,2020-08-31 13:59:00.035686,,264.0,30.0,8.1,null,machanical
230,2020-08-31 13:59:00.035686,,252.0,28.3,7.8,null,machanical
231,2020-08-31 13:59:00.035686,,262.4,30.0,8.1,null,machanical
232,2020-08-31 13:59:00.035686,,245.5,27.4,7.5,null,machanical
233,2020-08-31 13:59:00.035686,,268.0,31.5,8.2,null,machanical
234,2020-08-31 13:59:00.035686,,267.5,28.5,8.2,null,machanical
235,2020-08-31 13:59:00.035686,,254.9,28.8,7.9,null,machanical
236,2020-08-31 13:59:00.035686,,250.8,29.2,7.8,null,machanical
237,2020-08-31 13:59:00.035686,,243.0,26.2,7.5,null,machanical
238,2020-08-31 13:59:00.035686,,250.7,27.8,7.7,null,machanical
239,2020-08-31 13:59:00.035686,,264.3,31.5,8.1,null,machanical
240,2020-08-31 13:59:00.035686,,251.0,28.6,7.7,null,machanical
241,2020-08-31 13:59:00.035686,,263.0,30.7,8.1,null,machanical
242,2020-08-31 13:59:00.035686,,242.0,26.9,7.3,null,machanical
243,2020-08-31 13:59:00.035686,,244.9,27.9,7.5,null,machanical
244,2020-08-31 13:59:00.035686,,243.5,28.6,7.4,null,machanical
245,2020-08-31 13:59:00.035686,,261.3,29.6,7.9,null,machanical
246,2020-08-31 13:59:00.035686,,254.2,28.2,7.9,null,machanical
247,2020-08-31 13:59:00.035686,,268.1,29.9,8.2,null,machanical
248,2020-08-31 13:59:00.035686,,244.7,26.8,7.4,null,machanical
249,2020-08-31 13:59:00.035686,,241.0,28.9,7.5,null,machanical
250,2020-08-31 13:59:00.035686,,257.1,28.7,8.0,null,machanical
251,2020-08-31 13:59:00.035686,,253.7,28.1,7.7,null,machanical
252,2020-08-31 13:59:00.035686,,246.0,27.8,7.5,null,machanical
253,2020-08-31 13:59:00.035686,,239.8,27.8,7.4,null,machanical
254,2020-08-31 13:59:00.035686,,240.8,27.1,7.5,null,machanical
255,2020-08-31 13:59:00.035686,,253.8,26.5,7.7,null,machanical
256,2020-08-31 13:59:00.035686,,258.7,29.4,8.1,null,machanical
257,2020-08-31 13:59:00.035686,,270.5,31.3,8.3,null,machanical
258,2020-08-31 13:59:00.035686,,253.5,28.7,7.9,null,machanical
259,2020-08-31 13:59:00.035686,,252.7,28.2,8.0,null,machanical
260,2020-08-31 13:59:00.035686,,252.8,29.2,7.8,null,machanical
261,2020-08-31 13:59:00.035686,,255.3,29.7,7.8,null,machanical
262,2020-08-31 13:59:00.035686,,259.6,30.2,7.8,null,machanical
263,2020-08-31 13:59:00.035686,,244.3,25.8,7.6,null,machanical
264,2020-08-31 13:59:00.035686,,263.3,30.7,8.1,null,machanical
265,2020-08-31 13:59:00.035686,,254.7,28.5,7.7,null,machanical
266,2020-08-31 13:59:00.035686,,247.3,27.7,7.8,null,machanical
267,2020-08-31 13:59:00.035686,,263.4,29.0,8.1,null,machanical
268,2020-08-31 13:59:00.035686,,267.1,29.0,8.2,null,machanical
269,2020-08-31 13:59:00.035686,,261.8,30.6,8.1,null,machanical
270,2020-08-31 13:59:00.035686,,246.6,26.3,7.6,null,machanical
271,2020-08-31 13:59:00.035686,,244.3,27.5,7.5,null,machanical
272,2020-08-31 13:59:00.035686,,269.0,29.5,8.2,null,machanical
273,2020-08-31 13:59:00.035686,,254.2,29.6,7.8,null,machanical
274,2020-08-31 13:59:00.035686,,249.9,26.4,7.9,null,machanical
275,2020-08-31 13:59:00.035686,,251.1,28.6,7.7,null,machanical
276,2020-08-31 13:59:00.035686,,255.0,29.0,7.8,null,machanical
277,2020-08-31 13:59:00.035686,,251.0,29.0,7.8,null,machanical
278,2020-08-31 13:59:00.035686,,247.5,28.5,7.6,null,machanical
279,2020-08-31 13:59:00.035686,,262.2,29.9,8.1,null,machanical
280,2020-08-31 13:59:00.035686,,260.4,30.0,8.1,null,machanical
281,2020-08-31 13:59:00.035686,,251.1,28.3,7.8,null,machanical
282,2020-08-31 13:59:00.035686,,251.0,28.3,7.7,null,machanical
283,2020-08-31 13:59:00.035686,,252.2,28.2,7.8,null,machanical
284,2020-08-31 13:59:00.035686,,256.0,29.2,8.0,null,machanical
285,2020-08-31 13:59:00.035686,,267.8,28.3,8.2,null,machanical
286,2020-08-31 13:59:00.035686,,256.6,30.2,7.8,null,machanical
287,2020-08-31 13:59:00.035686,,246.4,28.5,7.4,null,machanical
288,2020-08-31 13:59:00.035686,,250.1,28.2,7.6,null,machanical
289,2020-08-31 13:59:00.035686,,258.1,28.6,8.0,null,machanical
290,2020-08-31 13:59:00.035686,,266.5,32.6,8.3,null,machanical
291,2020-08-31 13:59:00.035686,,249.9,26.5,7.7,null,machanical
292,2020-08-31 13:59:00.035686,,255.3,28.7,7.8,null,machanical
293,2020-08-31 13:59:00.035686,,260.3,29.2,8.0,null,machanical
294,2020-08-31 13:59:00.035686,,257.8,29.6,8.1,null,machanical
295,2020-08-31 13:59:00.035686,,265.1,30.0,8.3,null,machanical
296,2020-08-31 13:59:00.035686,,257.0,28.4,7.9,null,machanical
297,2020-08-31 13:59:00.035686,,262.8,28.8,8.0,null,machanical
298,2020-08-31 13:59:00.035686,,254.1,28.6,7.8,null,machanical
299,2020-08-31 13:59:00.035686,,250.1,26.8,7.7,null,machanical
300,2020-08-31 13:59:00.035686,,257.7,27.5,7.9,null,machanical
301,2020-08-31 13:59:00.035686,,242.5,27.8,7.5,null,machanical
302,2020-08-31 13:59:00.035686,,230.6,25.9,7.2,null,machanical
303,2020-08-31 13:59:00.035686,,264.6,31.1,8.1,null,machanical
304,2020-08-31 13:59:00.035686,,261.7,29.6,7.9,null,machanical
305,2020-08-31 13:59:00.035686,,254.1,27.3,7.8,null,machanical
306,2020-08-31 13:59:00.035686,,255.6,30.4,7.8,null,machanical
307,2020-08-31 13:59:00.035686,,248.8,28.0,7.7,null,machanical
308,2020-08-31 13:59:00.035686,,251.4,28.3,7.7,null,machanical
309,2020-08-31 13:59:00.035686,,240.7,25.5,7.4,null,machanical
310,2020-08-31 13:59:00.035686,,241.9,26.7,7.6,null,machanical
311,2020-08-31 13:59:00.035686,,262.4,29.3,8.0,null,machanical
312,2020-08-31 13:59:00.035686,,242.9,29.0,7.5,null,machanical
313,2020-08-31 13:59:00.035686,,247.7,28.3,7.6,null,machanical
314,2020-08-31 13:59:00.035686,,262.4,28.9,8.2,null,machanical
315,2020-08-31 13:59:00.035686,,252.5,27.1,7.6,null,machanical
316,2020-08-31 13:59:00.035686,,259.9,29.3,7.9,null,machanical
317,2020-08-31 13:59:00.035686,,250.4,30.1,7.6,null,machanical
318,2020-08-31 13:59:00.035686,,252.8,27.7,7.7,null,machanical
319,2020-08-31 13:59:00.035686,,242.8,26.8,7.6,null,machanical
320,2020-08-31 13:59:00.035686,,252.7,29.3,7.7,null,machanical
321,2020-08-31 13:59:00.035686,,253.9,29.5,7.9,null,machanical
322,2020-08-31 13:59:00.035686,,251.5,27.3,7.8,null,machanical
323,2020-08-31 13:59:00.035686,,250.8,27.8,7.9,null,machanical
324,2020-08-31 13:59:00.035686,,248.6,29.6,7.7,null,machanical
325,2020-08-31 13:59:00.035686,,250.5,28.5,7.8,null,machanical
326,2020-08-31 13:59:00.035686,,264.9,28.9,8.1,null,machanical
327,2020-08-31 13:59:00.035686,,256.3,28.0,7.9,null,machanical
328,2020-08-31 13:59:00.035686,,247.0,29.0,7.7,null,machanical
329,2020-08-31 13:59:00.035686,,231.5,24.6,7.1,null,machanical
330,2020-08-31 13:59:00.035686,,252.7,28.0,7.7,null,machanical
331,2020-08-31 13:59:00.035686,,253.7,27.5,7.8,null,machanical
332,2020-08-31 13:59:00.035686,,250.5,29.1,7.6,null,machanical
333,2020-08-31 13:59:00.035686,,248.0,26.6,7.6,null,machanical
334,2020-08-31 13:59:00.035686,,256.4,29.2,7.9,null,machanical
335,2020-08-31 13:59:00.035686,,248.7,28.4,7.7,null,machanical
336,2020-08-31 13:59:00.035686,,260.7,29.0,8.0,null,machanical
337,2020-08-31 13:59:00.035686,,255.6,28.7,7.8,null,machanical
338,2020-08-31 13:59:00.035686,,251.7,27.1,7.9,null,machanical
339,2020-08-31 13:59:00.035686,,249.5,26.8,7.7,null,machanical
340,2020-08-31 13:59:00.035686,,245.3,25.6,7.6,null,machanical
341,2020-08-31 13:59:00.035686,,251.6,28.4,7.8,null,machanical
342,2020-08-31 13:59:00.035686,,241.1,25.6,7.5,null,machanical
343,2020-08-31 13:59:00.035686,,256.1,27.7,7.9,null,machanical
344,2020-08-31 13:59:00.035686,,251.6,27.8,7.7,null,machanical
345,2020-08-31 13:59:00.035686,,237.4,26.9,7.3,null,machanical
346,2020-08-31 13:59:00.035686,,245.3,27.9,7.4,null,machanical
347,2020-08-31 13:59:00.035686,,249.8,28.4,7.7,null,machanical
348,2020-08-31 13:59:00.035686,,261.7,28.7,8.0,null,machanical
349,2020-08-31 13:59:00.035686,,248.0,27.6,7.8,null,machanical
350,2020-08-31 13:59:00.035686,,250.6,26.7,7.6,null,machanical
351,2020-08-31 13:59:00.035686,,246.9,27.2,7.6,null,machanical
352,2020-08-31 13:59:00.035686,,255.8,28.3,7.8,null,machanical
353,2020-08-31 13:59:00.035686,,250.0,28.5,7.6,null,machanical
354,2020-08-31 13:59:00.035686,,239.7,25.6,7.4,null,machanical
355,2020-08-31 13:59:00.035686,,253.5,29.0,7.8,null,machanical
356,2020-08-31 13:59:00.035686,,252.6,28.6,7.7,null,machanical
357,2020-08-31 13:59:00.035686,,260.8,28.7,8.0,null,machanical
358,2020-08-31 13:59:00.035686,,240.2,27.3,7.4,null,machanical
359,2020-08-31 13:59:00.035686,,256.2,28.3,7.8,null,machanical
360,2020-08-31 13:59:00.035686,,235.7,27.5,7.1,null,machanical
361,2020-08-31 13:59:00.035686,,247.0,28.2,7.6,null,machanical
362,2020-08-31 13:59:00.035686,,253.3,30.6,7.9,null,machanical
363,2020-08-31 13:59:00.035686,,260.5,28.9,8.1,null,machanical
364,2020-08-31 13:59:00.035686,,244.8,27.1,7.6,null,machanical
365,2020-08-31 13:59:00.035686,,246.6,27.8,7.8,null,machanical
366,2020-08-31 13:59:00.035686,,249.9,28.1,7.6,null,machanical
367,2020-08-31 13:59:00.035686,,261.0,29.7,8.1,null,machanical
368,2020-08-31 13:59:00.035686,,262.6,28.7,8.1,null,machanical
369,2020-08-31 13:59:00.035686,,247.2,29.5,7.6,null,machanical
370,2020-08-31 13:59:00.035686,,252.0,29.5,7.8,null,machanical
371,2020-08-31 13:59:00.035686,,263.0,30.8,8.1,null,machanical
372,2020-08-31 13:59:00.035686,,256.0,29.4,7.9,null,machanical
