Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
65,2020-08-31 14:02:12.413886,,247.1,27.7,7.5,null,machanical
66,2020-08-31 14:02:12.413886,,246.8,27.3,7.5,null,machanical
67,2020-08-31 14:02:12.413886,,248.9,28.2,7.7,null,machanical
68,2020-08-31 14:02:12.413886,,252.3,26.5,7.7,null,machanical
69,2020-08-31 14:02:12.413886,,246.4,27.7,7.5,null,machanical
70,2020-08-31 14:02:12.413886,,251.6,28.9,7.7,null,machanical
71,2020-08-31 14:02:12.413886,,258.3,30.7,7.9,null,machanical
72,2020-08-31 14:02:12.413886,,244.0,27.1,7.6,null,machanical
73,2020-08-31 14:02:12.413886,,260.3,27.7,8.0,null,machanical
74,2020-08-31 14:02:12.413886,,238.4,26.6,7.3,null,machanical
75,2020-08-31 14:02:12.413886,,252.2,30.1,7.5,null,machanical
76,2020-08-31 14:02:12.413886,,244.8,27.9,7.6,null,machanical
77,2020-08-31 14:02:12.413886,,240.4,26.3,7.5,null,machanical
78,2020-08-31 14:02:12.413886,,253.8,27.7,7.9,null,machanical
79,2020-08-31 14:02:12.413886,,245.7,28.3,7.7,null,machanical
80,2020-08-31 14:02:12.413886,,244.6,27.6,7.5,null,machanical
81,2020-08-31 14:02:12.413886,,244.5,26.8,7.6,null,machanical
82,2020-08-31 14:02:12.413886,,248.9,28.6,7.6,null,machanical
83,2020-08-31 14:02:12.413886,,230.5,28.9,7.2,null,machanical
84,2020-08-31 14:02:12.413886,,252.6,27.1,7.8,null,machanical
85,2020-08-31 14:02:12.413886,,260.1,28.5,8.2,null,machanical
86,2020-08-31 14:02:12.413886,,266.4,29.1,8.3,null,machanical
87,2020-08-31 14:02:12.413886,,253.3,29.0,8.0,null,machanical
88,2020-08-31 14:02:12.413886,,256.4,29.8,7.9,null,machanical
89,2020-08-31 14:02:12.413886,,249.9,28.3,7.6,null,machanical
90,2020-08-31 14:02:12.413886,,253.5,29.7,7.9,null,machanical
91,2020-08-31 14:02:12.413886,,254.3,27.3,7.8,null,machanical
92,2020-08-31 14:02:12.413886,,255.5,28.4,7.9,null,machanical
93,2020-08-31 14:02:12.413886,,249.2,29.1,7.8,null,machanical
94,2020-08-31 14:02:12.413886,,243.3,26.4,7.4,null,machanical
95,2020-08-31 14:02:12.413886,,238.2,26.8,7.3,null,machanical
96,2020-08-31 14:02:12.413886,,250.2,27.3,7.6,null,machanical
97,2020-08-31 14:02:12.413886,,258.7,28.8,8.0,null,machanical
98,2020-08-31 14:02:12.413886,,243.9,26.0,7.5,null,machanical
99,2020-08-31 14:02:12.413886,,249.7,28.5,7.8,null,machanical
100,2020-08-31 14:02:12.413886,,249.0,29.4,7.8,null,machanical
101,2020-08-31 14:02:12.413886,,253.9,28.6,7.9,null,machanical
102,2020-08-31 14:02:12.413886,,244.2,26.7,7.5,null,machanical
103,2020-08-31 14:02:12.413886,,241.4,26.1,7.5,null,machanical
104,2020-08-31 14:02:12.413886,,257.1,29.0,8.0,null,machanical
105,2020-08-31 14:02:12.413886,,252.0,28.4,7.7,null,machanical
106,2020-08-31 14:02:12.413886,,260.4,29.6,8.1,null,machanical
107,2020-08-31 14:02:12.413886,,263.8,30.1,8.2,null,machanical
108,2020-08-31 14:02:12.413886,,260.3,28.7,8.0,null,machanical
109,2020-08-31 14:02:12.413886,,246.6,27.6,7.6,null,machanical
110,2020-08-31 14:02:12.413886,,250.7,29.3,7.6,null,machanical
111,2020-08-31 14:02:12.413886,,251.0,27.6,7.8,null,machanical
112,2020-08-31 14:02:12.413886,,249.7,28.6,7.8,null,machanical
113,2020-08-31 14:02:12.413886,,259.1,29.5,8.1,null,machanical
114,2020-08-31 14:02:12.413886,,251.6,27.9,7.8,null,machanical
115,2020-08-31 14:02:12.413886,,249.4,26.8,7.6,null,machanical
116,2020-08-31 14:02:12.413886,,248.0,28.1,7.7,null,machanical
117,2020-08-31 14:02:12.413886,,258.1,28.8,7.9,null,machanical
118,2020-08-31 14:02:12.413886,,251.2,27.5,7.7,null,machanical
119,2020-08-31 14:02:12.413886,,251.0,28.0,7.6,null,machanical
120,2020-08-31 14:02:12.413886,,249.9,28.7,7.7,null,machanical
121,2020-08-31 14:02:12.413886,,265.5,29.1,8.2,null,machanical
122,2020-08-31 14:02:12.413886,,239.7,27.1,7.4,null,machanical
123,2020-08-31 14:02:12.413886,,246.4,27.8,7.6,null,machanical
124,2020-08-31 14:02:12.413886,,254.0,28.3,7.9,null,machanical
125,2020-08-31 14:02:12.413886,,237.9,26.5,7.3,null,machanical
126,2020-08-31 14:02:12.413886,,250.2,29.2,7.5,null,machanical
127,2020-08-31 14:02:12.413886,,267.3,29.8,8.3,null,machanical
128,2020-08-31 14:02:12.413886,,256.0,29.4,7.8,null,machanical
129,2020-08-31 14:02:12.413886,,264.8,29.5,8.3,null,machanical
130,2020-08-31 14:02:12.413886,,263.9,28.5,8.0,null,machanical
131,2020-08-31 14:02:12.413886,,251.5,26.6,7.7,null,machanical
132,2020-08-31 14:02:12.413886,,251.5,29.1,7.8,null,machanical
133,2020-08-31 14:02:12.413886,,257.3,27.8,7.8,null,machanical
134,2020-08-31 14:02:12.413886,,246.5,28.0,7.8,null,machanical
135,2020-08-31 14:02:12.413886,,249.5,30.6,7.6,null,machanical
136,2020-08-31 14:02:12.413886,,245.1,27.4,7.4,null,machanical
137,2020-08-31 14:02:12.413886,,240.8,25.8,7.4,null,machanical
138,2020-08-31 14:02:12.413886,,256.2,29.8,7.8,null,machanical
139,2020-08-31 14:02:12.413886,,251.2,27.0,7.7,null,machanical
140,2020-08-31 14:02:12.413886,,257.4,28.9,7.8,null,machanical
141,2020-08-31 14:02:12.413886,,245.4,26.4,7.7,null,machanical
142,2020-08-31 14:02:12.413886,,251.3,30.2,7.8,null,machanical
143,2020-08-31 14:02:12.413886,,246.4,28.2,7.7,null,machanical
144,2020-08-31 14:02:12.413886,,256.1,28.1,8.0,null,machanical
145,2020-08-31 14:02:12.413886,,243.6,28.8,7.7,null,machanical
146,2020-08-31 14:02:12.413886,,253.5,29.4,7.8,null,machanical
147,2020-08-31 14:02:12.413886,,246.8,28.1,7.5,null,machanical
148,2020-08-31 14:02:12.413886,,255.8,28.8,7.8,null,machanical
149,2020-08-31 14:02:12.413886,,240.7,26.6,7.3,null,machanical
150,2020-08-31 14:02:12.413886,,249.5,27.4,7.7,null,machanical
151,2020-08-31 14:02:12.413886,,248.8,27.6,7.6,null,machanical
152,2020-08-31 14:02:12.413886,,247.3,25.9,7.7,null,machanical
153,2020-08-31 14:02:12.413886,,250.8,28.6,7.7,null,machanical
154,2020-08-31 14:02:12.413886,,253.8,28.1,7.8,null,machanical
155,2020-08-31 14:02:12.413886,,245.0,25.0,7.6,null,machanical
156,2020-08-31 14:02:12.413886,,252.2,28.1,7.7,null,machanical
157,2020-08-31 14:02:12.413886,,260.5,28.3,8.1,null,machanical
158,2020-08-31 14:02:12.413886,,257.6,28.8,8.0,null,machanical
159,2020-08-31 14:02:12.413886,,245.3,26.5,7.6,null,machanical
160,2020-08-31 14:02:12.413886,,254.0,28.5,7.9,null,machanical
161,2020-08-31 14:02:12.413886,,253.0,29.8,7.8,null,machanical
162,2020-08-31 14:02:12.413886,,233.6,26.4,7.4,null,machanical
163,2020-08-31 14:02:12.413886,,265.7,31.1,8.2,null,machanical
164,2020-08-31 14:02:12.413886,,264.9,30.5,8.2,null,machanical
165,2020-08-31 14:02:12.413886,,263.6,30.7,8.1,null,machanical
166,2020-08-31 14:02:12.413886,,252.8,28.4,7.7,null,machanical
167,2020-08-31 14:02:12.413886,,242.4,26.7,7.4,null,machanical
168,2020-08-31 14:02:12.413886,,253.4,28.1,7.9,null,machanical
169,2020-08-31 14:02:12.413886,,246.1,26.7,7.7,null,machanical
170,2020-08-31 14:02:12.429507,,239.2,26.2,7.4,null,machanical
171,2020-08-31 14:02:12.429507,,258.1,28.5,8.0,null,machanical
172,2020-08-31 14:02:12.429507,,256.4,29.4,8.0,null,machanical
173,2020-08-31 14:02:12.429507,,239.7,27.3,7.5,null,machanical
174,2020-08-31 14:02:12.429507,,254.8,28.9,7.9,null,machanical
175,2020-08-31 14:02:12.429507,,270.5,29.8,8.3,null,machanical
176,2020-08-31 14:02:12.429507,,260.4,29.5,8.1,null,machanical
177,2020-08-31 14:02:12.429507,,255.6,27.3,7.8,null,machanical
178,2020-08-31 14:02:12.429507,,248.1,26.2,7.8,null,machanical
179,2020-08-31 14:02:12.429507,,257.6,28.4,7.8,null,machanical
180,2020-08-31 14:02:12.429507,,246.2,27.4,7.6,null,machanical
181,2020-08-31 14:02:12.429507,,247.0,27.5,7.7,null,machanical
182,2020-08-31 14:02:12.429507,,260.1,27.9,7.9,null,machanical
183,2020-08-31 14:02:12.429507,,252.9,27.7,7.9,null,machanical
184,2020-08-31 14:02:12.429507,,254.4,26.9,7.9,null,machanical
185,2020-08-31 14:02:12.429507,,240.1,26.3,7.4,null,machanical
186,2020-08-31 14:02:12.429507,,243.6,27.8,7.5,null,machanical
187,2020-08-31 14:02:12.429507,,261.4,29.9,8.0,null,machanical
188,2020-08-31 14:02:12.429507,,266.0,30.5,8.1,null,machanical
189,2020-08-31 14:02:12.429507,,256.4,28.0,7.8,null,machanical
190,2020-08-31 14:02:12.429507,,269.9,30.9,8.3,null,machanical
191,2020-08-31 14:02:12.429507,,264.3,29.3,8.0,null,machanical
192,2020-08-31 14:02:12.429507,,255.6,30.2,7.9,null,machanical
193,2020-08-31 14:02:12.429507,,251.9,28.7,7.8,null,machanical
194,2020-08-31 14:02:12.429507,,241.9,27.0,7.4,null,machanical
195,2020-08-31 14:02:12.429507,,252.3,28.1,7.8,null,machanical
196,2020-08-31 14:02:12.429507,,256.8,29.0,7.9,null,machanical
197,2020-08-31 14:02:12.429507,,249.1,28.3,7.5,null,machanical
198,2020-08-31 14:02:12.429507,,243.9,28.5,7.6,null,machanical
199,2020-08-31 14:02:12.429507,,253.1,28.2,7.8,null,machanical
200,2020-08-31 14:02:12.429507,,240.5,27.9,7.4,null,machanical
201,2020-08-31 14:02:12.429507,,239.4,27.8,7.4,null,machanical
202,2020-08-31 14:02:12.429507,,257.8,29.1,8.0,null,machanical
203,2020-08-31 14:02:12.429507,,253.6,29.8,7.9,null,machanical
204,2020-08-31 14:02:12.429507,,247.1,27.8,7.7,null,machanical
205,2020-08-31 14:02:12.429507,,238.9,26.2,7.3,null,machanical
206,2020-08-31 14:02:12.429507,,250.2,29.3,7.7,null,machanical
207,2020-08-31 14:02:12.429507,,236.2,25.1,7.1,null,machanical
208,2020-08-31 14:02:12.429507,,249.8,29.5,7.6,null,machanical
209,2020-08-31 14:02:12.429507,,247.1,25.8,7.5,null,machanical
210,2020-08-31 14:02:12.429507,,245.4,26.7,7.6,null,machanical
211,2020-08-31 14:02:12.429507,,258.0,28.8,7.9,null,machanical
212,2020-08-31 14:02:12.429507,,257.5,29.8,7.9,null,machanical
213,2020-08-31 14:02:12.429507,,246.4,26.2,7.6,null,machanical
214,2020-08-31 14:02:12.429507,,254.3,27.4,7.8,null,machanical
215,2020-08-31 14:02:12.429507,,262.0,29.1,8.1,null,machanical
216,2020-08-31 14:02:12.429507,,247.3,27.0,7.6,null,machanical
217,2020-08-31 14:02:12.429507,,252.2,26.2,7.7,null,machanical
218,2020-08-31 14:02:12.429507,,233.5,28.1,7.1,null,machanical
219,2020-08-31 14:02:12.429507,,260.2,29.7,8.0,null,machanical
220,2020-08-31 14:02:12.429507,,257.3,28.5,7.9,null,machanical
221,2020-08-31 14:02:12.429507,,250.3,27.4,7.7,null,machanical
222,2020-08-31 14:02:12.429507,,253.9,28.4,7.8,null,machanical
223,2020-08-31 14:02:12.429507,,251.6,28.9,7.8,null,machanical
224,2020-08-31 14:02:12.429507,,268.9,30.9,8.2,null,machanical
225,2020-08-31 14:02:12.429507,,247.9,29.0,7.7,null,machanical
226,2020-08-31 14:02:12.429507,,246.7,26.7,7.7,null,machanical
227,2020-08-31 14:02:12.429507,,251.3,28.2,7.8,null,machanical
228,2020-08-31 14:02:12.429507,,236.6,25.2,7.4,null,machanical
229,2020-08-31 14:02:12.429507,,259.3,28.2,8.0,null,machanical
230,2020-08-31 14:02:12.429507,,255.1,29.4,7.9,null,machanical
231,2020-08-31 14:02:12.429507,,258.8,29.5,8.0,null,machanical
232,2020-08-31 14:02:12.429507,,263.1,29.4,8.1,null,machanical
233,2020-08-31 14:02:12.429507,,251.5,28.5,7.6,null,machanical
234,2020-08-31 14:02:12.429507,,255.7,27.2,7.9,null,machanical
235,2020-08-31 14:02:12.429507,,246.9,27.6,7.7,null,machanical
236,2020-08-31 14:02:12.429507,,252.1,27.7,7.9,null,machanical
237,2020-08-31 14:02:12.429507,,250.0,28.6,7.7,null,machanical
238,2020-08-31 14:02:12.429507,,246.1,27.3,7.7,null,machanical
239,2020-08-31 14:02:12.429507,,255.5,28.0,8.0,null,machanical
240,2020-08-31 14:02:12.429507,,259.9,27.8,7.9,null,machanical
241,2020-08-31 14:02:12.429507,,253.7,29.4,7.9,null,machanical
242,2020-08-31 14:02:12.429507,,256.1,27.9,7.9,null,machanical
243,2020-08-31 14:02:12.429507,,247.4,26.9,7.6,null,machanical
244,2020-08-31 14:02:12.429507,,252.3,28.9,7.7,null,machanical
245,2020-08-31 14:02:12.429507,,251.8,27.5,7.7,null,machanical
246,2020-08-31 14:02:12.429507,,252.5,27.8,7.6,null,machanical
247,2020-08-31 14:02:12.429507,,225.4,25.6,7.1,null,machanical
248,2020-08-31 14:02:12.429507,,242.7,26.9,7.4,null,machanical
249,2020-08-31 14:02:12.429507,,247.3,26.8,7.7,null,machanical
250,2020-08-31 14:02:12.429507,,249.0,26.5,7.6,null,machanical
251,2020-08-31 14:02:12.429507,,259.4,29.4,8.0,null,machanical
252,2020-08-31 14:02:12.429507,,256.8,30.7,7.8,null,machanical
253,2020-08-31 14:02:12.429507,,250.6,26.7,7.7,null,machanical
254,2020-08-31 14:02:12.429507,,269.4,29.5,8.4,null,machanical
255,2020-08-31 14:02:12.429507,,255.8,28.6,7.7,null,machanical
256,2020-08-31 14:02:12.429507,,253.3,28.5,7.8,null,machanical
257,2020-08-31 14:02:12.429507,,245.8,27.9,7.5,null,machanical
258,2020-08-31 14:02:12.429507,,251.9,28.7,7.7,null,machanical
259,2020-08-31 14:02:12.429507,,249.7,27.9,7.7,null,machanical
260,2020-08-31 14:02:12.429507,,249.7,26.7,7.6,null,machanical
261,2020-08-31 14:02:12.429507,,254.3,27.5,7.9,null,machanical
262,2020-08-31 14:02:12.429507,,246.1,26.8,7.6,null,machanical
263,2020-08-31 14:02:12.429507,,263.3,29.8,8.1,null,machanical
264,2020-08-31 14:02:12.429507,,246.5,28.3,7.6,null,machanical
265,2020-08-31 14:02:12.429507,,243.6,27.7,7.5,null,machanical
266,2020-08-31 14:02:12.429507,,249.9,28.5,7.8,null,machanical
267,2020-08-31 14:02:12.429507,,248.4,26.5,7.6,null,machanical
268,2020-08-31 14:02:12.429507,,244.8,28.6,7.5,null,machanical
269,2020-08-31 14:02:12.429507,,254.1,28.3,7.8,null,machanical
270,2020-08-31 14:02:12.429507,,251.3,27.1,7.7,null,machanical
271,2020-08-31 14:02:12.429507,,248.9,26.6,7.8,null,machanical
272,2020-08-31 14:02:12.429507,,244.8,27.2,7.5,null,machanical
273,2020-08-31 14:02:12.429507,,243.5,27.0,7.5,null,machanical
274,2020-08-31 14:02:12.429507,,246.9,28.8,7.6,null,machanical
275,2020-08-31 14:02:12.429507,,243.0,28.4,7.4,null,machanical
276,2020-08-31 14:02:12.429507,,261.0,30.2,8.1,null,machanical
277,2020-08-31 14:02:12.429507,,255.1,29.1,7.8,null,machanical
278,2020-08-31 14:02:12.429507,,250.6,26.4,7.7,null,machanical
279,2020-08-31 14:02:12.429507,,253.5,28.2,7.8,null,machanical
280,2020-08-31 14:02:12.429507,,260.2,30.4,8.1,null,machanical
281,2020-08-31 14:02:12.429507,,249.3,27.9,7.8,null,machanical
282,2020-08-31 14:02:12.429507,,257.0,27.8,7.9,null,machanical
283,2020-08-31 14:02:12.429507,,259.0,27.2,7.9,null,machanical
284,2020-08-31 14:02:12.429507,,250.7,28.7,7.8,null,machanical
285,2020-08-31 14:02:12.429507,,260.4,30.0,8.0,null,machanical
286,2020-08-31 14:02:12.429507,,256.2,28.5,7.9,null,machanical
287,2020-08-31 14:02:12.429507,,254.1,29.0,7.8,null,machanical
288,2020-08-31 14:02:12.429507,,251.5,27.9,7.9,null,machanical
289,2020-08-31 14:02:12.429507,,261.0,30.4,8.1,null,machanical
290,2020-08-31 14:02:12.429507,,247.9,28.3,7.7,null,machanical
291,2020-08-31 14:02:12.429507,,257.2,28.7,7.9,null,machanical
292,2020-08-31 14:02:12.429507,,243.4,27.0,7.4,null,machanical
293,2020-08-31 14:02:12.429507,,258.1,27.2,8.2,null,machanical
294,2020-08-31 14:02:12.429507,,254.8,29.0,7.9,null,machanical
295,2020-08-31 14:02:12.429507,,254.1,29.6,7.9,null,machanical
296,2020-08-31 14:02:12.429507,,249.9,27.8,7.7,null,machanical
297,2020-08-31 14:02:12.429507,,251.7,27.8,7.8,null,machanical
298,2020-08-31 14:02:12.429507,,260.7,28.8,8.0,null,machanical
299,2020-08-31 14:02:12.429507,,229.3,25.6,7.1,null,machanical
300,2020-08-31 14:02:12.429507,,260.2,27.9,8.1,null,machanical
301,2020-08-31 14:02:12.429507,,254.6,27.9,7.7,null,machanical
302,2020-08-31 14:02:12.429507,,248.3,27.9,7.6,null,machanical
303,2020-08-31 14:02:12.429507,,254.6,28.3,7.8,null,machanical
304,2020-08-31 14:02:12.429507,,256.0,27.5,8.0,null,machanical
305,2020-08-31 14:02:12.429507,,240.3,27.1,7.3,null,machanical
306,2020-08-31 14:02:12.429507,,254.4,28.4,7.9,null,machanical
307,2020-08-31 14:02:12.429507,,269.5,28.9,8.3,null,machanical
308,2020-08-31 14:02:12.429507,,255.4,28.6,7.9,null,machanical
309,2020-08-31 14:02:12.429507,,255.8,27.4,7.9,null,machanical
310,2020-08-31 14:02:12.429507,,255.2,28.4,7.8,null,machanical
311,2020-08-31 14:02:12.429507,,258.0,29.9,7.9,null,machanical
312,2020-08-31 14:02:12.429507,,242.0,28.2,7.4,null,machanical
313,2020-08-31 14:02:12.429507,,261.5,29.4,8.0,null,machanical
314,2020-08-31 14:02:12.429507,,254.8,29.6,7.8,null,machanical
315,2020-08-31 14:02:12.429507,,264.3,30.7,8.2,null,machanical
316,2020-08-31 14:02:12.429507,,250.3,28.2,7.6,null,machanical
317,2020-08-31 14:02:12.429507,,257.7,28.8,8.0,null,machanical
318,2020-08-31 14:02:12.429507,,264.4,28.7,8.2,null,machanical
319,2020-08-31 14:02:12.429507,,256.8,29.5,7.9,null,machanical
320,2020-08-31 14:02:12.429507,,239.9,28.2,7.4,null,machanical
321,2020-08-31 14:02:12.429507,,259.0,28.8,7.9,null,machanical
322,2020-08-31 14:02:12.429507,,248.3,27.4,7.7,null,machanical
323,2020-08-31 14:02:12.429507,,260.1,29.8,8.1,null,machanical
324,2020-08-31 14:02:12.429507,,237.6,26.8,7.4,null,machanical
325,2020-08-31 14:02:12.429507,,245.6,27.7,7.7,null,machanical
326,2020-08-31 14:02:12.429507,,261.6,29.3,8.1,null,machanical
327,2020-08-31 14:02:12.429507,,256.9,27.5,7.8,null,machanical
328,2020-08-31 14:02:12.429507,,260.1,29.0,8.0,null,machanical
329,2020-08-31 14:02:12.429507,,255.0,28.3,7.9,null,machanical
330,2020-08-31 14:02:12.429507,,255.6,27.6,7.8,null,machanical
331,2020-08-31 14:02:12.429507,,247.3,27.8,7.7,null,machanical
332,2020-08-31 14:02:12.429507,,253.1,28.0,7.7,null,machanical
333,2020-08-31 14:02:12.429507,,268.8,31.2,8.3,null,machanical
334,2020-08-31 14:02:12.429507,,261.2,28.1,8.0,null,machanical
335,2020-08-31 14:02:12.429507,,247.9,27.7,7.6,null,machanical
336,2020-08-31 14:02:12.429507,,246.3,26.2,7.6,null,machanical
337,2020-08-31 14:02:12.429507,,263.1,29.3,8.2,null,machanical
338,2020-08-31 14:02:12.429507,,252.8,29.7,7.9,null,machanical
339,2020-08-31 14:02:12.429507,,259.9,29.9,7.9,null,machanical
340,2020-08-31 14:02:12.429507,,256.1,28.6,7.8,null,machanical
341,2020-08-31 14:02:12.429507,,250.6,27.7,7.8,null,machanical
342,2020-08-31 14:02:12.429507,,254.3,28.0,7.8,null,machanical
343,2020-08-31 14:02:12.429507,,246.1,26.6,7.5,null,machanical
344,2020-08-31 14:02:12.429507,,246.6,29.1,7.7,null,machanical
345,2020-08-31 14:02:12.429507,,238.4,26.5,7.4,null,machanical
346,2020-08-31 14:02:12.429507,,261.7,28.6,8.0,null,machanical
347,2020-08-31 14:02:12.429507,,253.2,28.3,7.9,null,machanical
348,2020-08-31 14:02:12.429507,,254.0,28.5,7.9,null,machanical
349,2020-08-31 14:02:12.429507,,246.2,28.5,7.6,null,machanical
350,2020-08-31 14:02:12.429507,,248.2,27.7,7.7,null,machanical
351,2020-08-31 14:02:12.429507,,238.5,26.1,7.2,null,machanical
352,2020-08-31 14:02:12.429507,,250.0,28.5,7.7,null,machanical
353,2020-08-31 14:02:12.429507,,259.1,30.2,8.1,null,machanical
354,2020-08-31 14:02:12.429507,,248.4,26.2,7.7,null,machanical
355,2020-08-31 14:02:12.429507,,261.1,29.4,8.1,null,machanical
356,2020-08-31 14:02:12.429507,,250.9,26.7,7.8,null,machanical
357,2020-08-31 14:02:12.429507,,242.1,28.2,7.4,null,machanical
358,2020-08-31 14:02:12.429507,,259.7,28.7,8.0,null,machanical
359,2020-08-31 14:02:12.429507,,267.3,29.4,8.4,null,machanical
360,2020-08-31 14:02:12.429507,,251.0,28.3,7.8,null,machanical
361,2020-08-31 14:02:12.429507,,257.5,29.3,8.0,null,machanical
362,2020-08-31 14:02:12.429507,,266.9,29.7,8.3,null,machanical
363,2020-08-31 14:02:12.429507,,259.0,28.7,8.0,null,machanical
364,2020-08-31 14:02:12.429507,,260.7,28.7,7.9,null,machanical
365,2020-08-31 14:02:12.429507,,245.1,26.9,7.5,null,machanical
366,2020-08-31 14:02:12.429507,,265.1,30.4,8.2,null,machanical
367,2020-08-31 14:02:12.429507,,261.0,29.7,7.9,null,machanical
368,2020-08-31 14:02:12.429507,,256.2,28.1,7.9,null,machanical
369,2020-08-31 14:02:12.429507,,248.0,28.5,7.6,null,machanical
370,2020-08-31 14:02:12.429507,,252.5,27.8,7.8,null,machanical
371,2020-08-31 14:02:12.429507,,247.7,27.4,7.5,null,machanical
