Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
158,2020-09-12 22:06:20.322005,,252.52377,26.97569,7.83123,null,normal
159,2020-09-12 22:06:20.322005,,248.87131,26.59329,7.69317,null,normal
160,2020-09-12 22:06:20.323005,,252.72318,29.6328,7.81698,null,normal
161,2020-09-12 22:06:20.323005,,253.24479,29.53223,7.84245,null,normal
162,2020-09-12 22:06:20.323005,,260.35697,29.68232,8.15251,null,normal
163,2020-09-12 22:06:20.323005,,256.30377,29.2536,7.90271,null,normal
164,2020-09-12 22:06:20.323005,,262.61085,29.50399,8.12105,null,normal
165,2020-09-12 22:06:20.323005,,250.26209,29.06907,7.65289,null,normal
166,2020-09-12 22:06:20.323005,,256.57097,29.37801,7.88838,null,normal
167,2020-09-12 22:06:20.323005,,253.22829,29.00196,7.84595,null,normal
168,2020-09-12 22:06:20.323005,,255.51683,29.12079,7.85735,null,normal
169,2020-09-12 22:06:20.323005,,258.06594,28.53154,7.96242,null,normal
170,2020-09-12 22:06:20.323005,,257.96349,30.71457,7.90981,null,normal
171,2020-09-12 22:06:20.323005,,246.77767,27.78576,7.55761,null,normal
172,2020-09-12 22:06:20.323005,,245.96943,25.9097,7.60206,null,normal
173,2020-09-12 22:06:20.323005,,264.54317,28.13916,8.15059,null,normal
174,2020-09-12 22:06:20.324005,,238.61567,26.95642,7.32501,null,normal
175,2020-09-12 22:06:20.324005,,249.21576,27.22861,7.59747,null,normal
176,2020-09-12 22:06:20.324005,,257.05709,29.07545,8.01323,null,normal
177,2020-09-12 22:06:20.324005,,251.60341,27.08448,7.71111,null,normal
178,2020-09-12 22:06:20.324005,,260.91005,29.29315,8.05585,null,normal
179,2020-09-12 22:06:20.324005,,243.45352,27.32889,7.46904,null,normal
180,2020-09-12 22:06:20.324005,,255.72011,28.03088,7.97136,null,normal
181,2020-09-12 22:06:20.324005,,247.45426,27.69292,7.77906,null,normal
182,2020-09-12 22:06:20.324005,,259.30908,28.83629,7.99519,null,normal
183,2020-09-12 22:06:20.324005,,254.13224,28.69516,7.75032,null,normal
184,2020-09-12 22:06:20.324005,,256.79562,27.89838,7.95295,null,normal
185,2020-09-12 22:06:20.324005,,249.2372,28.66075,7.80689,null,normal
186,2020-09-12 22:06:20.324005,,243.16069,27.59596,7.51802,null,normal
187,2020-09-12 22:06:20.324005,,259.41462,27.97982,8.04811,null,normal
188,2020-09-12 22:06:20.324005,,247.31283,28.66388,7.71622,null,normal
189,2020-09-12 22:06:20.325005,,245.44788,26.3044,7.60837,null,normal
190,2020-09-12 22:06:20.325005,,248.20295,26.63313,7.72146,null,normal
191,2020-09-12 22:06:20.325005,,245.04192,26.75491,7.44881,null,normal
192,2020-09-12 22:06:20.325005,,257.63209,29.16597,7.93107,null,normal
193,2020-09-12 22:06:20.325005,,246.76941,26.53287,7.59094,null,normal
194,2020-09-12 22:06:20.325005,,235.91413,26.54178,7.20055,null,normal
195,2020-09-12 22:06:20.325005,,241.27092,28.39026,7.56868,null,normal
196,2020-09-12 22:06:20.325005,,253.87666,28.1228,7.75072,null,normal
197,2020-09-12 22:06:20.325005,,254.8822,27.1801,7.83853,null,normal
198,2020-09-12 22:06:20.325005,,257.2331,28.22186,7.8148,null,normal
199,2020-09-12 22:06:20.325005,,234.37018,26.31445,7.20209,null,normal
200,2020-09-12 22:06:20.325005,,241.71317,26.24012,7.44331,null,normal
201,2020-09-12 22:06:20.325005,,241.98718,25.40581,7.51942,null,normal
202,2020-09-12 22:06:20.325005,,250.08532,26.45783,7.76371,null,normal
203,2020-09-12 22:06:20.326005,,252.56324,28.17061,7.67705,null,normal
204,2020-09-12 22:06:20.326005,,239.28151,24.91259,7.3657,null,normal
205,2020-09-12 22:06:20.326005,,256.81332,29.34272,7.89244,null,normal
206,2020-09-12 22:06:20.326005,,249.88077,27.3687,7.64652,null,normal
207,2020-09-12 22:06:20.326005,,249.55134,27.81425,7.75977,null,normal
208,2020-09-12 22:06:20.326005,,240.72024,27.78366,7.32782,null,normal
209,2020-09-12 22:06:20.326005,,265.49567,29.87815,8.02445,null,normal
210,2020-09-12 22:06:20.326005,,263.38742,29.54151,8.13012,null,normal
211,2020-09-12 22:06:20.326005,,263.58663,28.65748,8.17674,null,normal
212,2020-09-12 22:06:20.326005,,225.2845,26.76907,6.87583,null,normal
213,2020-09-12 22:06:20.327005,,246.61661,27.06993,7.71141,null,normal
214,2020-09-12 22:06:20.327005,,268.30932,29.06193,8.11447,null,normal
215,2020-09-12 22:06:20.327005,,247.62149,27.58996,7.72806,null,normal
216,2020-09-12 22:06:20.327005,,239.87586,27.87527,7.47128,null,normal
217,2020-09-12 22:06:20.327005,,256.09194,30.90802,7.97138,null,normal
218,2020-09-12 22:06:20.327005,,243.46137,26.23726,7.63991,null,normal
219,2020-09-12 22:06:20.327005,,269.34699,30.18494,8.51077,null,normal
220,2020-09-12 22:06:20.327005,,251.45829,26.6296,7.90054,null,normal
221,2020-09-12 22:06:20.327005,,246.55789,29.02217,7.64731,null,normal
222,2020-09-12 22:06:20.327005,,260.48684,28.73645,8.04474,null,normal
223,2020-09-12 22:06:20.327005,,270.01521,29.19495,8.26868,null,normal
224,2020-09-12 22:06:20.327005,,260.60633,28.30145,7.8604,null,normal
225,2020-09-12 22:06:20.327005,,245.98665,26.06782,7.59885,null,normal
226,2020-09-12 22:06:20.328006,,243.69065,27.25906,7.45608,null,normal
227,2020-09-12 22:06:20.328006,,251.67587,28.12758,7.74191,null,normal
228,2020-09-12 22:06:20.328006,,252.84388,27.65998,7.79225,null,normal
229,2020-09-12 22:06:20.328006,,254.95308,28.33269,7.87148,null,normal
230,2020-09-12 22:06:20.328006,,244.41396,29.35876,7.51482,null,normal
231,2020-09-12 22:06:20.328006,,259.02382,30.41113,8.06879,null,normal
232,2020-09-12 22:06:20.328006,,248.45778,26.55994,7.69651,null,normal
233,2020-09-12 22:06:20.328006,,250.04144,28.4114,7.71268,null,normal
234,2020-09-12 22:06:20.328006,,255.56492,28.16815,7.91168,null,normal
235,2020-09-12 22:06:20.328006,,240.56453,26.54083,7.39227,null,normal
236,2020-09-12 22:06:20.328006,,251.68435,29.4312,7.68374,null,normal
237,2020-09-12 22:06:20.328006,,246.7786,27.96986,7.59691,null,normal
238,2020-09-12 22:06:20.328006,,247.85605,28.90065,7.61295,null,normal
239,2020-09-12 22:06:20.329006,,256.58988,29.17808,7.96919,null,normal
240,2020-09-12 22:06:20.329006,,250.91464,28.39063,7.75842,null,normal
241,2020-09-12 22:06:20.329006,,258.21377,28.39748,7.91142,null,normal
242,2020-09-12 22:06:20.329006,,264.742,30.47514,8.18756,null,normal
243,2020-09-12 22:06:20.329006,,243.18393,29.05488,7.49859,null,normal
244,2020-09-12 22:06:20.329006,,252.57453,27.99938,7.87048,null,normal
245,2020-09-12 22:06:20.329006,,235.43787,25.79001,7.27347,null,normal
246,2020-09-12 22:06:20.329006,,254.37928,28.37828,7.88543,null,normal
247,2020-09-12 22:06:20.329006,,248.72413,28.06409,7.67929,null,normal
248,2020-09-12 22:06:20.329006,,254.0296,28.40853,7.84616,null,normal
249,2020-09-12 22:06:20.329006,,236.64414,25.63766,7.15039,null,normal
250,2020-09-12 22:06:20.329006,,257.55961,28.80024,7.97972,null,normal
251,2020-09-12 22:06:20.329006,,254.52475,27.83669,7.72698,null,normal
252,2020-09-12 22:06:20.329006,,246.07937,28.7551,7.44879,null,normal
253,2020-09-12 22:06:20.330006,,270.65914,29.4744,8.41295,null,normal
254,2020-09-12 22:06:20.330006,,248.61432,28.32212,7.80413,null,normal
255,2020-09-12 22:06:20.330006,,249.75661,27.72716,7.7003,null,normal
256,2020-09-12 22:06:20.330006,,247.2642,28.94391,7.61384,null,normal
257,2020-09-12 22:06:20.330006,,257.7292,27.12734,8.02543,null,normal
258,2020-09-12 22:06:20.330006,,259.32863,28.96996,7.78975,null,normal
259,2020-09-12 22:06:20.330006,,251.52381,28.86189,7.8283,null,normal
260,2020-09-12 22:06:20.330006,,267.0785,29.93205,8.18295,null,normal
261,2020-09-12 22:06:20.330006,,243.94914,27.70874,7.44268,null,normal
262,2020-09-12 22:06:20.330006,,254.05743,28.68414,7.83477,null,normal
263,2020-09-12 22:06:20.330006,,249.8896,26.80498,7.91936,null,normal
264,2020-09-12 22:06:20.330006,,265.0214,28.81508,8.17408,null,normal
265,2020-09-12 22:06:20.330006,,249.76279,27.676,7.81574,null,normal
266,2020-09-12 22:06:20.330006,,252.84957,28.12811,7.70942,null,normal
267,2020-09-12 22:06:20.331005,,239.19096,27.94188,7.30216,null,normal
268,2020-09-12 22:06:20.331005,,243.27791,26.9228,7.67204,null,normal
269,2020-09-12 22:06:20.331005,,250.62104,27.11834,7.77288,null,normal
270,2020-09-12 22:06:20.331005,,237.2863,24.98369,7.33567,null,normal
271,2020-09-12 22:06:20.331005,,247.89118,27.78495,7.63577,null,normal
272,2020-09-12 22:06:20.331005,,253.71139,28.35212,7.80469,null,normal
273,2020-09-12 22:06:20.331005,,248.6519,27.85948,7.73409,null,normal
274,2020-09-12 22:06:20.331005,,246.27553,28.52731,7.58977,null,normal
275,2020-09-12 22:06:20.331005,,246.61495,27.21237,7.67139,null,normal
276,2020-09-12 22:06:20.331005,,257.43096,27.74201,7.86226,null,normal
277,2020-09-12 22:06:20.331005,,248.26926,27.24199,7.75953,null,normal
278,2020-09-12 22:06:20.331005,,253.52316,28.42272,7.78238,null,normal
279,2020-09-12 22:06:20.331005,,248.76862,27.78831,7.68995,null,normal
280,2020-09-12 22:06:20.331005,,240.66408,26.85695,7.17614,null,normal
281,2020-09-12 22:06:20.332006,,257.39316,29.20038,7.86066,null,normal
282,2020-09-12 22:06:20.332006,,247.01245,27.47972,7.59971,null,normal
283,2020-09-12 22:06:20.332006,,252.03594,28.3724,7.8286,null,normal
284,2020-09-12 22:06:20.332006,,252.45682,27.02824,7.70725,null,normal
285,2020-09-12 22:06:20.332006,,241.59524,26.02559,7.38362,null,normal
286,2020-09-12 22:06:20.332006,,250.66659,27.22786,7.7482,null,normal
287,2020-09-12 22:06:20.332006,,245.91966,26.65411,7.54726,null,normal
288,2020-09-12 22:06:20.332006,,244.78239,26.73166,7.54113,null,normal
289,2020-09-12 22:06:20.332006,,245.70481,28.68605,7.56138,null,normal
290,2020-09-12 22:06:20.332006,,254.24279,29.68288,7.81872,null,normal
291,2020-09-12 22:06:20.332006,,254.62216,28.9662,7.84594,null,normal
292,2020-09-12 22:06:20.332006,,232.19143,27.33924,7.12244,null,normal
293,2020-09-12 22:06:20.332006,,270.82343,31.04953,8.31346,null,normal
294,2020-09-12 22:06:20.333005,,259.26551,29.02427,7.88039,null,normal
295,2020-09-12 22:06:20.333005,,248.55393,26.98345,7.66981,null,normal
296,2020-09-12 22:06:20.333005,,260.99711,28.46475,7.98216,null,normal
297,2020-09-12 22:06:20.333005,,253.2553,27.93122,7.74412,null,normal
298,2020-09-12 22:06:20.333005,,255.01441,27.51072,7.91971,null,normal
299,2020-09-12 22:06:20.333005,,266.64001,29.90673,8.20502,null,normal
300,2020-09-12 22:06:20.333005,,243.54065,27.03757,7.4953,null,normal
301,2020-09-12 22:06:20.333005,,256.59785,29.21739,8.08951,null,normal
302,2020-09-12 22:06:20.333005,,247.61148,27.27785,7.63977,null,normal
303,2020-09-12 22:06:20.333005,,267.79725,29.95656,8.38401,null,normal
304,2020-09-12 22:06:20.333005,,265.20389,29.62415,8.21579,null,normal
305,2020-09-12 22:06:20.333005,,252.54834,29.08975,7.83426,null,normal
306,2020-09-12 22:06:20.334006,,251.08024,28.52651,7.70379,null,normal
307,2020-09-12 22:06:20.334006,,259.23549,29.33658,7.98324,null,normal
308,2020-09-12 22:06:20.334006,,251.30092,28.3276,7.7921,null,normal
309,2020-09-12 22:06:20.334006,,262.03884,29.28962,8.03685,null,normal
310,2020-09-12 22:06:20.334006,,258.73814,28.94532,7.87472,null,normal
311,2020-09-12 22:06:20.334006,,243.13201,26.11595,7.29298,null,normal
312,2020-09-12 22:06:20.334006,,258.69643,29.24828,7.89674,null,normal
313,2020-09-12 22:06:20.334006,,263.84135,30.5869,8.07107,null,normal
314,2020-09-12 22:06:20.334006,,249.13277,29.58995,7.71177,null,normal
315,2020-09-12 22:06:20.334006,,254.9336,29.38081,7.7642,null,normal
316,2020-09-12 22:06:20.334006,,252.983,28.81162,7.72729,null,normal
317,2020-09-12 22:06:20.334006,,262.29343,30.60785,8.18534,null,normal
318,2020-09-12 22:06:20.334006,,238.94097,25.73197,7.47836,null,normal
319,2020-09-12 22:06:20.334006,,257.47052,27.19472,8.08103,null,normal
320,2020-09-12 22:06:20.335006,,258.49259,28.63313,7.98785,null,normal
321,2020-09-12 22:06:20.335006,,246.59341,29.49076,7.64334,null,normal
322,2020-09-12 22:06:20.335006,,251.92624,29.67324,7.92211,null,normal
323,2020-09-12 22:06:20.335006,,247.36132,27.38057,7.64346,null,normal
324,2020-09-12 22:06:20.335006,,251.51845,29.44655,7.71898,null,normal
325,2020-09-12 22:06:20.335006,,249.20882,29.41757,7.78386,null,normal
326,2020-09-12 22:06:20.335006,,247.84781,28.07682,7.73082,null,normal
327,2020-09-12 22:06:20.335006,,244.07245,26.40464,7.52526,null,normal
328,2020-09-12 22:06:20.335006,,237.54691,26.38702,7.22155,null,normal
329,2020-09-12 22:06:20.335006,,240.19379,26.23841,7.4132,null,normal
330,2020-09-12 22:06:20.335006,,242.37293,26.65745,7.56629,null,normal
331,2020-09-12 22:06:20.335006,,241.64384,27.75793,7.52618,null,normal
332,2020-09-12 22:06:20.335006,,252.08281,27.43337,7.70709,null,normal
333,2020-09-12 22:06:20.335006,,244.66717,27.4534,7.63781,null,normal
334,2020-09-12 22:06:20.336007,,248.96042,27.008,7.68345,null,normal
335,2020-09-12 22:06:20.336007,,250.94993,27.38532,7.7732,null,normal
336,2020-09-12 22:06:20.336007,,238.4471,27.07901,7.34031,null,normal
337,2020-09-12 22:06:20.336007,,253.94141,28.99643,7.82236,null,normal
338,2020-09-12 22:06:20.336007,,249.57076,29.91372,7.66887,null,normal
339,2020-09-12 22:06:20.336007,,262.16964,28.56454,8.21982,null,normal
340,2020-09-12 22:06:20.336007,,246.37709,27.76695,7.51121,null,normal
341,2020-09-12 22:06:20.336007,,245.06534,29.50808,7.64552,null,normal
342,2020-09-12 22:06:20.336007,,250.30684,28.12164,7.70647,null,normal
343,2020-09-12 22:06:20.336007,,254.10109,27.00452,7.84719,null,normal
344,2020-09-12 22:06:20.336007,,240.054,28.20701,7.49013,null,normal
345,2020-09-12 22:06:20.336007,,259.04873,27.8499,7.93517,null,normal
346,2020-09-12 22:06:20.336007,,257.11759,29.80062,8.06224,null,normal
347,2020-09-12 22:06:20.336007,,256.00841,27.33829,7.92537,null,normal
348,2020-09-12 22:06:20.336007,,258.15047,28.02918,8.15492,null,normal
349,2020-09-12 22:06:20.337006,,240.90392,27.34143,7.42533,null,normal
350,2020-09-12 22:06:20.337006,,261.93233,30.35012,7.95036,null,normal
351,2020-09-12 22:06:20.337006,,251.33805,28.70454,7.67741,null,normal
352,2020-09-12 22:06:20.337006,,247.76884,28.04918,7.75413,null,normal
353,2020-09-12 22:06:20.337006,,254.31839,28.51886,7.7721,null,normal
