Data No.,Date,Process ID,Avg. Current,Avg. Voltage,Avg. Wire Feed,Prediction,Label
164,2020-08-31 14:03:03.183774,,244.2,27.9,7.5,null,porosity
165,2020-08-31 14:03:03.183774,,250.6,29.5,7.7,null,porosity
166,2020-08-31 14:03:03.183774,,256.8,29.0,8.1,null,porosity
167,2020-08-31 14:03:03.183774,,267.9,29.5,8.2,null,porosity
168,2020-08-31 14:03:03.183774,,253.5,28.0,7.9,null,porosity
169,2020-08-31 14:03:03.183774,,256.6,29.8,7.8,null,porosity
170,2020-08-31 14:03:03.183774,,265.9,28.4,8.1,null,porosity
171,2020-08-31 14:03:03.183774,,248.1,28.0,7.9,null,porosity
172,2020-08-31 14:03:03.183774,,269.1,30.3,8.3,null,porosity
173,2020-08-31 14:03:03.183774,,258.6,28.3,7.9,null,porosity
174,2020-08-31 14:03:03.183774,,248.4,28.1,7.6,null,porosity
175,2020-08-31 14:03:03.183774,,251.6,28.9,7.7,null,porosity
176,2020-08-31 14:03:03.183774,,237.8,25.4,7.2,null,porosity
177,2020-08-31 14:03:03.183774,,252.4,27.8,7.7,null,porosity
178,2020-08-31 14:03:03.183774,,245.9,28.8,7.7,null,porosity
179,2020-08-31 14:03:03.183774,,249.0,27.7,7.7,null,porosity
180,2020-08-31 14:03:03.183774,,257.5,28.8,8.0,null,porosity
181,2020-08-31 14:03:03.183774,,249.8,28.8,7.7,null,porosity
182,2020-08-31 14:03:03.183774,,251.5,27.1,7.8,null,porosity
183,2020-08-31 14:03:03.183774,,250.7,28.1,7.6,null,porosity
184,2020-08-31 14:03:03.183774,,264.6,29.8,8.2,null,porosity
185,2020-08-31 14:03:03.183774,,252.9,27.3,8.0,null,porosity
186,2020-08-31 14:03:03.183774,,251.0,27.8,7.7,null,porosity
187,2020-08-31 14:03:03.183774,,259.5,28.9,7.9,null,porosity
188,2020-08-31 14:03:03.183774,,264.2,28.9,8.2,null,porosity
189,2020-08-31 14:03:03.183774,,248.6,27.6,7.6,null,porosity
190,2020-08-31 14:03:03.183774,,256.9,26.8,7.9,null,porosity
191,2020-08-31 14:03:03.183774,,255.1,29.2,7.9,null,porosity
192,2020-08-31 14:03:03.183774,,264.2,28.5,8.2,null,porosity
193,2020-08-31 14:03:03.183774,,242.5,27.4,7.3,null,porosity
194,2020-08-31 14:03:03.183774,,243.8,26.8,7.5,null,porosity
195,2020-08-31 14:03:03.183774,,237.2,25.2,7.1,null,porosity
196,2020-08-31 14:03:03.183774,,245.4,27.2,7.6,null,porosity
197,2020-08-31 14:03:03.183774,,260.7,30.6,8.0,null,porosity
198,2020-08-31 14:03:03.183774,,247.2,28.6,7.7,null,porosity
199,2020-08-31 14:03:03.183774,,248.6,28.9,7.6,null,porosity
200,2020-08-31 14:03:03.183774,,243.4,27.9,7.6,null,porosity
201,2020-08-31 14:03:03.183774,,255.2,28.5,7.9,null,porosity
202,2020-08-31 14:03:03.183774,,253.9,28.6,7.8,null,porosity
203,2020-08-31 14:03:03.183774,,253.2,28.1,7.8,null,porosity
204,2020-08-31 14:03:03.183774,,267.1,29.2,8.2,null,porosity
205,2020-08-31 14:03:03.183774,,250.7,27.5,7.7,null,porosity
206,2020-08-31 14:03:03.183774,,257.5,29.0,8.0,null,porosity
207,2020-08-31 14:03:03.183774,,262.0,28.5,8.0,null,porosity
208,2020-08-31 14:03:03.183774,,272.8,31.4,8.4,null,porosity
209,2020-08-31 14:03:03.183774,,264.4,28.5,8.1,null,porosity
210,2020-08-31 14:03:03.183774,,247.1,27.3,7.6,null,porosity
211,2020-08-31 14:03:03.199382,,260.6,30.4,8.1,null,porosity
212,2020-08-31 14:03:03.199382,,256.6,28.4,7.9,null,porosity
213,2020-08-31 14:03:03.199382,,258.3,28.8,7.9,null,porosity
214,2020-08-31 14:03:03.199382,,257.8,29.4,8.0,null,porosity
215,2020-08-31 14:03:03.199382,,241.5,27.9,7.5,null,porosity
216,2020-08-31 14:03:03.199382,,255.0,29.2,7.9,null,porosity
217,2020-08-31 14:03:03.199382,,251.0,28.6,7.7,null,porosity
218,2020-08-31 14:03:03.199382,,252.0,26.6,7.8,null,porosity
219,2020-08-31 14:03:03.199382,,258.1,27.3,7.9,null,porosity
220,2020-08-31 14:03:03.199382,,249.4,26.8,7.6,null,porosity
221,2020-08-31 14:03:03.199382,,259.5,27.3,8.1,null,porosity
222,2020-08-31 14:03:03.199382,,257.9,29.0,8.0,null,porosity
223,2020-08-31 14:03:03.199382,,244.6,27.0,7.4,null,porosity
224,2020-08-31 14:03:03.199382,,242.4,26.8,7.3,null,porosity
225,2020-08-31 14:03:03.199382,,265.5,30.6,8.1,null,porosity
226,2020-08-31 14:03:03.199382,,244.8,27.4,7.4,null,porosity
227,2020-08-31 14:03:03.199382,,249.6,26.2,7.7,null,porosity
228,2020-08-31 14:03:03.199382,,250.5,29.8,7.8,null,porosity
229,2020-08-31 14:03:03.199382,,254.9,27.4,7.9,null,porosity
230,2020-08-31 14:03:03.199382,,277.5,31.2,8.5,null,porosity
231,2020-08-31 14:03:03.199382,,258.2,28.8,7.9,null,porosity
232,2020-08-31 14:03:03.199382,,259.4,30.2,8.1,null,porosity
233,2020-08-31 14:03:03.199382,,256.2,28.0,7.9,null,porosity
234,2020-08-31 14:03:03.199382,,255.2,30.2,7.9,null,porosity
235,2020-08-31 14:03:03.199382,,255.6,28.4,8.1,null,porosity
236,2020-08-31 14:03:03.199382,,269.2,28.1,8.3,null,porosity
237,2020-08-31 14:03:03.199382,,262.5,28.4,8.0,null,porosity
238,2020-08-31 14:03:03.199382,,253.5,28.3,7.8,null,porosity
239,2020-08-31 14:03:03.199382,,258.1,29.6,7.9,null,porosity
240,2020-08-31 14:03:03.199382,,247.1,28.9,7.5,null,porosity
241,2020-08-31 14:03:03.199382,,251.2,26.9,7.8,null,porosity
242,2020-08-31 14:03:03.199382,,247.5,27.1,7.6,null,porosity
243,2020-08-31 14:03:03.199382,,247.4,27.5,7.6,null,porosity
244,2020-08-31 14:03:03.199382,,252.1,26.6,7.8,null,porosity
245,2020-08-31 14:03:03.199382,,263.5,29.2,8.1,null,porosity
246,2020-08-31 14:03:03.199382,,240.6,27.9,7.4,null,porosity
247,2020-08-31 14:03:03.199382,,254.4,28.1,7.9,null,porosity
248,2020-08-31 14:03:03.199382,,257.3,29.9,7.8,null,porosity
249,2020-08-31 14:03:03.199382,,248.6,28.3,7.7,null,porosity
250,2020-08-31 14:03:03.199382,,247.7,27.9,7.7,null,porosity
251,2020-08-31 14:03:03.199382,,239.0,26.9,7.4,null,porosity
252,2020-08-31 14:03:03.199382,,250.5,26.9,7.8,null,porosity
253,2020-08-31 14:03:03.199382,,256.2,28.8,7.8,null,porosity
254,2020-08-31 14:03:03.199382,,244.6,26.3,7.5,null,porosity
255,2020-08-31 14:03:03.199382,,257.1,29.7,7.8,null,porosity
256,2020-08-31 14:03:03.199382,,261.2,28.4,8.1,null,porosity
257,2020-08-31 14:03:03.199382,,248.5,28.1,7.7,null,porosity
258,2020-08-31 14:03:03.199382,,259.6,29.4,8.0,null,porosity
259,2020-08-31 14:03:03.199382,,255.6,26.7,8.0,null,porosity
260,2020-08-31 14:03:03.199382,,257.0,27.7,7.8,null,porosity
261,2020-08-31 14:03:03.199382,,254.9,27.3,8.0,null,porosity
262,2020-08-31 14:03:03.199382,,254.4,26.4,7.7,null,porosity
263,2020-08-31 14:03:03.199382,,239.0,27.0,7.3,null,porosity
264,2020-08-31 14:03:03.199382,,262.5,29.6,8.0,null,porosity
265,2020-08-31 14:03:03.199382,,268.0,30.5,8.3,null,porosity
266,2020-08-31 14:03:03.199382,,254.5,28.9,7.7,null,porosity
267,2020-08-31 14:03:03.199382,,247.3,29.9,7.5,null,porosity
268,2020-08-31 14:03:03.199382,,262.7,29.9,8.2,null,porosity
269,2020-08-31 14:03:03.199382,,249.5,28.3,7.6,null,porosity
270,2020-08-31 14:03:03.199382,,260.4,28.2,8.2,null,porosity
271,2020-08-31 14:03:03.199382,,240.1,26.8,7.5,null,porosity
272,2020-08-31 14:03:03.199382,,263.6,29.7,8.1,null,porosity
273,2020-08-31 14:03:03.199382,,247.1,27.5,7.7,null,porosity
274,2020-08-31 14:03:03.199382,,256.5,27.6,7.9,null,porosity
275,2020-08-31 14:03:03.199382,,256.2,27.3,7.8,null,porosity
276,2020-08-31 14:03:03.199382,,260.9,28.8,7.9,null,porosity
277,2020-08-31 14:03:03.199382,,257.3,27.6,8.0,null,porosity
278,2020-08-31 14:03:03.199382,,264.5,28.5,8.2,null,porosity
279,2020-08-31 14:03:03.199382,,257.8,29.4,7.9,null,porosity
280,2020-08-31 14:03:03.199382,,233.9,24.7,7.1,null,porosity
281,2020-08-31 14:03:03.199382,,249.8,27.0,7.6,null,porosity
282,2020-08-31 14:03:03.199382,,255.7,27.6,7.9,null,porosity
283,2020-08-31 14:03:03.199382,,254.1,27.4,7.9,null,porosity
284,2020-08-31 14:03:03.199382,,254.6,27.5,7.7,null,porosity
285,2020-08-31 14:03:03.199382,,257.5,27.7,8.0,null,porosity
286,2020-08-31 14:03:03.199382,,252.5,29.6,7.8,null,porosity
287,2020-08-31 14:03:03.199382,,245.9,27.5,7.5,null,porosity
288,2020-08-31 14:03:03.199382,,254.7,29.2,7.8,null,porosity
289,2020-08-31 14:03:03.199382,,242.6,26.0,7.4,null,porosity
290,2020-08-31 14:03:03.199382,,256.8,29.5,7.9,null,porosity
291,2020-08-31 14:03:03.199382,,237.4,27.2,7.4,null,porosity
292,2020-08-31 14:03:03.199382,,250.2,26.8,7.7,null,porosity
293,2020-08-31 14:03:03.199382,,266.3,30.7,8.2,null,porosity
294,2020-08-31 14:03:03.199382,,244.8,27.4,7.7,null,porosity
295,2020-08-31 14:03:03.199382,,252.7,28.8,7.9,null,porosity
296,2020-08-31 14:03:03.199382,,247.4,27.8,7.6,null,porosity
297,2020-08-31 14:03:03.199382,,240.7,26.2,7.3,null,porosity
298,2020-08-31 14:03:03.199382,,250.7,28.6,7.7,null,porosity
299,2020-08-31 14:03:03.199382,,253.0,29.4,7.7,null,porosity
300,2020-08-31 14:03:03.199382,,244.5,27.0,7.6,null,porosity
301,2020-08-31 14:03:03.199382,,252.3,28.3,7.8,null,porosity
302,2020-08-31 14:03:03.199382,,252.3,27.4,7.7,null,porosity
303,2020-08-31 14:03:03.199382,,256.7,28.4,7.9,null,porosity
304,2020-08-31 14:03:03.199382,,260.0,29.0,8.1,null,porosity
305,2020-08-31 14:03:03.199382,,253.6,27.9,7.8,null,porosity
306,2020-08-31 14:03:03.199382,,259.1,30.0,7.9,null,porosity
307,2020-08-31 14:03:03.199382,,259.9,30.1,8.0,null,porosity
308,2020-08-31 14:03:03.199382,,258.3,27.6,8.0,null,porosity
309,2020-08-31 14:03:03.199382,,249.1,28.7,7.6,null,porosity
310,2020-08-31 14:03:03.199382,,250.6,29.3,7.7,null,porosity
311,2020-08-31 14:03:03.199382,,253.6,28.9,7.8,null,porosity
312,2020-08-31 14:03:03.199382,,239.7,25.3,7.4,null,porosity
313,2020-08-31 14:03:03.199382,,250.4,27.9,7.6,null,porosity
314,2020-08-31 14:03:03.199382,,262.2,29.7,8.0,null,porosity
315,2020-08-31 14:03:03.199382,,243.1,27.6,7.5,null,porosity
316,2020-08-31 14:03:03.199382,,262.0,29.6,7.9,null,porosity
317,2020-08-31 14:03:03.199382,,258.9,29.5,8.1,null,porosity
318,2020-08-31 14:03:03.199382,,248.0,27.6,7.6,null,porosity
319,2020-08-31 14:03:03.199382,,244.2,26.4,7.5,null,porosity
320,2020-08-31 14:03:03.199382,,264.6,27.4,8.3,null,porosity
321,2020-08-31 14:03:03.199382,,254.2,28.6,7.8,null,porosity
322,2020-08-31 14:03:03.199382,,251.8,26.7,7.6,null,porosity
323,2020-08-31 14:03:03.199382,,258.4,27.9,7.9,null,porosity
324,2020-08-31 14:03:03.199382,,246.1,27.6,7.5,null,porosity
325,2020-08-31 14:03:03.199382,,244.3,26.8,7.5,null,porosity
326,2020-08-31 14:03:03.199382,,258.6,28.9,7.9,null,porosity
327,2020-08-31 14:03:03.199382,,255.1,28.7,7.7,null,porosity
328,2020-08-31 14:03:03.199382,,246.0,26.5,7.5,null,porosity
329,2020-08-31 14:03:03.199382,,250.6,29.2,7.7,null,porosity
330,2020-08-31 14:03:03.199382,,244.6,27.1,7.7,null,porosity
331,2020-08-31 14:03:03.199382,,243.4,27.9,7.4,null,porosity
332,2020-08-31 14:03:03.199382,,243.9,26.6,7.5,null,porosity
333,2020-08-31 14:03:03.199382,,241.6,25.6,7.6,null,porosity
334,2020-08-31 14:03:03.199382,,257.7,29.5,7.9,null,porosity
335,2020-08-31 14:03:03.199382,,237.0,26.3,7.3,null,porosity
336,2020-08-31 14:03:03.199382,,248.8,25.5,7.7,null,porosity
337,2020-08-31 14:03:03.199382,,249.0,27.2,7.6,null,porosity
338,2020-08-31 14:03:03.199382,,258.5,29.2,8.0,null,porosity
339,2020-08-31 14:03:03.199382,,244.4,26.7,7.4,null,porosity
340,2020-08-31 14:03:03.199382,,254.6,28.6,8.0,null,porosity
341,2020-08-31 14:03:03.199382,,254.3,28.2,7.7,null,porosity
342,2020-08-31 14:03:03.199382,,259.1,27.8,8.0,null,porosity
343,2020-08-31 14:03:03.199382,,248.4,28.8,7.6,null,porosity
344,2020-08-31 14:03:03.199382,,237.6,26.8,7.4,null,porosity
345,2020-08-31 14:03:03.199382,,254.8,27.8,7.8,null,porosity
346,2020-08-31 14:03:03.199382,,246.7,28.2,7.6,null,porosity
347,2020-08-31 14:03:03.199382,,243.4,26.7,7.6,null,porosity
348,2020-08-31 14:03:03.199382,,237.0,27.2,7.2,null,porosity
349,2020-08-31 14:03:03.199382,,257.8,29.4,8.1,null,porosity
350,2020-08-31 14:03:03.199382,,251.6,28.5,7.8,null,porosity
351,2020-08-31 14:03:03.199382,,267.7,30.9,8.2,null,porosity
352,2020-08-31 14:03:03.199382,,252.4,27.8,7.8,null,porosity
353,2020-08-31 14:03:03.199382,,251.4,29.1,7.7,null,porosity
354,2020-08-31 14:03:03.199382,,263.4,29.8,8.1,null,porosity
355,2020-08-31 14:03:03.199382,,257.8,28.4,7.9,null,porosity
356,2020-08-31 14:03:03.199382,,257.6,29.4,7.9,null,porosity
357,2020-08-31 14:03:03.199382,,248.2,26.1,7.6,null,porosity
358,2020-08-31 14:03:03.199382,,253.7,27.3,7.8,null,porosity
359,2020-08-31 14:03:03.199382,,241.4,26.7,7.5,null,porosity
360,2020-08-31 14:03:03.199382,,259.2,29.6,8.0,null,porosity
361,2020-08-31 14:03:03.199382,,246.5,27.7,7.6,null,porosity
362,2020-08-31 14:03:03.199382,,252.3,28.4,7.9,null,porosity
363,2020-08-31 14:03:03.199382,,243.3,27.5,7.5,null,porosity
364,2020-08-31 14:03:03.199382,,246.7,28.2,7.8,null,porosity
365,2020-08-31 14:03:03.199382,,244.7,27.2,7.5,null,porosity
366,2020-08-31 14:03:03.199382,,250.2,28.4,7.8,null,porosity
367,2020-08-31 14:03:03.199382,,248.2,27.4,7.6,null,porosity
368,2020-08-31 14:03:03.199382,,248.5,28.7,7.5,null,porosity
369,2020-08-31 14:03:03.199382,,259.1,28.4,8.0,null,porosity
370,2020-08-31 14:03:03.199382,,257.7,29.0,8.0,null,porosity
371,2020-08-31 14:03:03.199382,,247.7,25.9,7.6,null,porosity
